3 1 789 289 136 34 -1 -1 -1 -1 label : spot-0.40
4 1 791 289 142 35 -1 -1 -1 -1 label : spot-0.43
5 1 792 288 144 36 -1 -1 -1 -1 label : spot-0.43
6 1 792 287 150 36 -1 -1 -1 -1 label : spot-0.47
7 1 793 286 151 37 -1 -1 -1 -1 label : spot-0.46
52 4 851 312 427 104 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.43
53 4 850 311 429 106 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.42
54 4 853 311 426 104 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.44
55 4 854 311 425 104 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.44
56 4 855 309 424 102 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.48
57 4 857 309 422 101 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.48
58 4 862 308 417 99 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.42
59 4 864 307 415 98 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.42
60 4 863 307 416 93 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.40
62 4 870 306 408 90 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.42
63 4 872 305 404 90 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.42
78 4 911 322 360 109 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.40
79 4 909 325 369 111 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.40
80 4 902 330 377 106 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.41
81 4 907 332 372 104 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.40
82 4 914 334 365 101 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.41
83 4 917 334 362 101 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.41
104 6 367 313 83 29 -1 -1 -1 -1 label : spot-1 0.46
105 6 365 312 86 31 -1 -1 -1 -1 label : spot-1 0.47
106 6 361 313 86 30 -1 -1 -1 -1 label : spot-1 0.50
107 6 360 313 86 31 -1 -1 -1 -1 label : spot-1 0.50
108 6 359 316 84 31 -1 -1 -1 -1 label : spot-1 0.51
109 6 358 316 85 32 -1 -1 -1 -1 label : spot-1 0.51
