212 1 89 436 112 73 -1 -1 -1 -1 label : spot-0.46
213 1 84 435 113 74 -1 -1 -1 -1 label : spot-0.46
214 1 49 445 228 77 -1 -1 -1 -1 label : spot-0.52
215 1 54 448 233 78 -1 -1 -1 -1 label : spot-0.52
604 4 752 419 98 61 -1 -1 -1 -1 label : spot-1 0.45
906 7 52 338 13 29 -1 -1 -1 -1 label : fireHydrant 0.54
907 7 51 337 13 31 -1 -1 -1 -1 label : fireHydrant 0.54
912 7 51 338 13 30 -1 -1 -1 -1 label : fireHydrant 0.45
913 7 50 338 13 30 -1 -1 -1 -1 label : fireHydrant 0.46
1092 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.46
1094 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.48
1095 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.49
1096 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.50
1097 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.50
1098 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.48
1099 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.45
1102 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.47
1121 8 29 340 12 29 -1 -1 -1 -1 label : fireHydrant 0.45
1122 8 28 340 13 28 -1 -1 -1 -1 label : fireHydrant 0.45
1123 8 28 340 13 28 -1 -1 -1 -1 label : fireHydrant 0.47
1124 8 28 340 13 27 -1 -1 -1 -1 label : fireHydrant 0.46
1230 9 28 341 13 26 -1 -1 -1 -1 label : fireHydrant 0.50
1231 9 29 340 11 27 -1 -1 -1 -1 label : fireHydrant 0.48
1232 9 29 339 11 28 -1 -1 -1 -1 label : fireHydrant 0.48
1234 9 28 339 13 28 -1 -1 -1 -1 label : fireHydrant 0.49
1235 9 28 339 13 28 -1 -1 -1 -1 label : fireHydrant 0.47
1236 9 28 339 13 28 -1 -1 -1 -1 label : fireHydrant 0.47
1237 9 27 339 13 28 -1 -1 -1 -1 label : fireHydrant 0.47
1238 9 27 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.50
1239 9 27 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.48
1240 9 27 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.47
1241 9 27 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.47
1242 9 27 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.50
1243 9 27 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.46
1244 9 27 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.46
1245 9 27 340 14 28 -1 -1 -1 -1 label : fireHydrant 0.46
1246 9 27 340 14 28 -1 -1 -1 -1 label : fireHydrant 0.46
1247 9 27 340 13 28 -1 -1 -1 -1 label : fireHydrant 0.45
1250 9 27 340 14 28 -1 -1 -1 -1 label : fireHydrant 0.55
1251 9 28 340 13 28 -1 -1 -1 -1 label : fireHydrant 0.58
1252 9 28 340 13 29 -1 -1 -1 -1 label : fireHydrant 0.57
