81 1 68 314 124 49 -1 -1 -1 -1 label : spot-0.36
312 6 8 218 35 81 -1 -1 -1 -1 label : fireHydrant 0.47
313 6 1 217 30 85 -1 -1 -1 -1 label : fireHydrant 0.46
314 6 0 221 22 85 -1 -1 -1 -1 label : fireHydrant 0.60
327 9 894 231 14 31 -1 -1 -1 -1 label : fireHydrant 0.60
328 9 896 230 15 32 -1 -1 -1 -1 label : fireHydrant 0.51
329 9 898 230 15 32 -1 -1 -1 -1 label : fireHydrant 0.51
330 9 901 230 14 32 -1 -1 -1 -1 label : fireHydrant 0.56
331 9 903 229 14 34 -1 -1 -1 -1 label : fireHydrant 0.61
332 9 905 229 15 34 -1 -1 -1 -1 label : fireHydrant 0.64
333 9 907 229 15 35 -1 -1 -1 -1 label : fireHydrant 0.70
334 9 910 229 14 34 -1 -1 -1 -1 label : fireHydrant 0.52
335 9 913 228 14 36 -1 -1 -1 -1 label : fireHydrant 0.46
336 9 915 229 15 35 -1 -1 -1 -1 label : fireHydrant 0.45
337 9 918 229 14 35 -1 -1 -1 -1 label : fireHydrant 0.49
338 9 920 229 14 35 -1 -1 -1 -1 label : fireHydrant 0.47
339 9 921 229 16 35 -1 -1 -1 -1 label : fireHydrant 0.56
340 9 924 229 16 35 -1 -1 -1 -1 label : fireHydrant 0.63
341 9 928 229 13 35 -1 -1 -1 -1 label : fireHydrant 0.45
342 9 929 229 15 35 -1 -1 -1 -1 label : fireHydrant 0.57
343 9 931 229 16 36 -1 -1 -1 -1 label : fireHydrant 0.63
344 9 933 230 16 36 -1 -1 -1 -1 label : fireHydrant 0.55
345 9 936 231 16 35 -1 -1 -1 -1 label : fireHydrant 0.45
345 11 779 225 10 29 -1 -1 -1 -1 label : fireHydrant 0.41
346 9 938 231 17 36 -1 -1 -1 -1 label : fireHydrant 0.62
346 11 780 226 11 29 -1 -1 -1 -1 label : fireHydrant 0.36
347 9 941 231 16 36 -1 -1 -1 -1 label : fireHydrant 0.52
348 9 944 231 15 36 -1 -1 -1 -1 label : fireHydrant 0.57
348 11 784 225 11 31 -1 -1 -1 -1 label : fireHydrant 0.40
349 9 945 231 17 37 -1 -1 -1 -1 label : fireHydrant 0.61
349 11 786 225 10 32 -1 -1 -1 -1 label : fireHydrant 0.44
350 9 947 231 17 37 -1 -1 -1 -1 label : fireHydrant 0.68
350 11 787 225 10 33 -1 -1 -1 -1 label : fireHydrant 0.48
351 9 949 231 18 38 -1 -1 -1 -1 label : fireHydrant 0.63
351 11 787 226 12 32 -1 -1 -1 -1 label : fireHydrant 0.42
352 9 952 231 17 38 -1 -1 -1 -1 label : fireHydrant 0.57
352 11 788 226 11 32 -1 -1 -1 -1 label : fireHydrant 0.39
353 9 954 231 18 38 -1 -1 -1 -1 label : fireHydrant 0.65
353 11 788 226 13 33 -1 -1 -1 -1 label : fireHydrant 0.38
354 9 957 231 17 37 -1 -1 -1 -1 label : fireHydrant 0.65
355 9 960 231 17 37 -1 -1 -1 -1 label : fireHydrant 0.55
356 9 962 231 18 38 -1 -1 -1 -1 label : fireHydrant 0.70
357 9 964 231 18 38 -1 -1 -1 -1 label : fireHydrant 0.75
358 9 967 231 18 39 -1 -1 -1 -1 label : fireHydrant 0.69
359 9 969 231 19 38 -1 -1 -1 -1 label : fireHydrant 0.72
360 9 972 231 18 38 -1 -1 -1 -1 label : fireHydrant 0.75
361 9 974 231 18 38 -1 -1 -1 -1 label : fireHydrant 0.69
361 11 801 226 11 33 -1 -1 -1 -1 label : fireHydrant 0.31
362 9 977 231 17 40 -1 -1 -1 -1 label : fireHydrant 0.74
362 11 802 226 12 33 -1 -1 -1 -1 label : fireHydrant 0.43
363 9 979 231 18 40 -1 -1 -1 -1 label : fireHydrant 0.76
363 11 804 227 10 32 -1 -1 -1 -1 label : fireHydrant 0.37
364 9 980 231 20 40 -1 -1 -1 -1 label : fireHydrant 0.74
364 11 804 227 11 32 -1 -1 -1 -1 label : fireHydrant 0.45
365 9 983 230 19 42 -1 -1 -1 -1 label : fireHydrant 0.71
365 11 805 227 11 32 -1 -1 -1 -1 label : fireHydrant 0.44
366 9 985 231 19 41 -1 -1 -1 -1 label : fireHydrant 0.73
367 9 988 231 19 41 -1 -1 -1 -1 label : fireHydrant 0.72
368 9 990 231 19 41 -1 -1 -1 -1 label : fireHydrant 0.63
369 9 992 232 19 41 -1 -1 -1 -1 label : fireHydrant 0.65
370 9 994 232 19 41 -1 -1 -1 -1 label : fireHydrant 0.73
371 9 996 232 19 41 -1 -1 -1 -1 label : fireHydrant 0.64
372 9 999 232 19 40 -1 -1 -1 -1 label : fireHydrant 0.62
372 11 813 226 12 34 -1 -1 -1 -1 label : fireHydrant 0.30
373 9 1000 232 21 39 -1 -1 -1 -1 label : fireHydrant 0.70
373 11 815 225 12 35 -1 -1 -1 -1 label : fireHydrant 0.31
374 9 1004 232 18 39 -1 -1 -1 -1 label : fireHydrant 0.70
375 9 1006 230 19 41 -1 -1 -1 -1 label : fireHydrant 0.67
375 11 817 224 13 35 -1 -1 -1 -1 label : fireHydrant 0.48
376 9 1008 230 20 41 -1 -1 -1 -1 label : fireHydrant 0.71
376 11 819 223 12 36 -1 -1 -1 -1 label : fireHydrant 0.51
377 9 1010 230 20 41 -1 -1 -1 -1 label : fireHydrant 0.76
377 11 819 223 13 36 -1 -1 -1 -1 label : fireHydrant 0.57
378 9 1011 229 21 42 -1 -1 -1 -1 label : fireHydrant 0.70
378 11 820 223 13 35 -1 -1 -1 -1 label : fireHydrant 0.59
378 13 211 229 19 37 -1 -1 -1 -1 label : fireHydrant 0.55
379 9 1014 229 20 42 -1 -1 -1 -1 label : fireHydrant 0.67
379 11 821 222 13 37 -1 -1 -1 -1 label : fireHydrant 0.40
379 13 210 228 19 38 -1 -1 -1 -1 label : fireHydrant 0.30
380 9 1016 230 21 41 -1 -1 -1 -1 label : fireHydrant 0.69
381 9 1019 231 20 40 -1 -1 -1 -1 label : fireHydrant 0.71
382 9 1022 230 19 42 -1 -1 -1 -1 label : fireHydrant 0.61
383 9 1023 230 21 42 -1 -1 -1 -1 label : fireHydrant 0.69
384 9 1026 230 20 43 -1 -1 -1 -1 label : fireHydrant 0.71
385 9 1028 229 20 44 -1 -1 -1 -1 label : fireHydrant 0.65
386 9 1030 230 21 44 -1 -1 -1 -1 label : fireHydrant 0.67
387 9 1031 231 23 43 -1 -1 -1 -1 label : fireHydrant 0.68
387 13 203 229 17 37 -1 -1 -1 -1 label : fireHydrant 0.47
388 9 1034 232 21 42 -1 -1 -1 -1 label : fireHydrant 0.70
388 11 833 224 13 36 -1 -1 -1 -1 label : fireHydrant 0.48
388 13 202 230 16 35 -1 -1 -1 -1 label : fireHydrant 0.36
389 9 1037 232 19 42 -1 -1 -1 -1 label : fireHydrant 0.66
389 11 835 224 12 37 -1 -1 -1 -1 label : fireHydrant 0.52
389 13 199 229 17 38 -1 -1 -1 -1 label : fireHydrant 0.38
390 9 1040 231 19 43 -1 -1 -1 -1 label : fireHydrant 0.67
390 11 835 224 13 37 -1 -1 -1 -1 label : fireHydrant 0.62
390 13 198 229 17 38 -1 -1 -1 -1 label : fireHydrant 0.40
391 9 1041 231 21 43 -1 -1 -1 -1 label : fireHydrant 0.75
391 11 836 224 12 37 -1 -1 -1 -1 label : fireHydrant 0.58
391 13 196 229 18 38 -1 -1 -1 -1 label : fireHydrant 0.40
392 9 1043 231 22 44 -1 -1 -1 -1 label : fireHydrant 0.65
393 9 1046 231 22 44 -1 -1 -1 -1 label : fireHydrant 0.61
394 9 1047 232 22 43 -1 -1 -1 -1 label : fireHydrant 0.64
395 9 1049 233 22 42 -1 -1 -1 -1 label : fireHydrant 0.63
396 9 1051 233 22 41 -1 -1 -1 -1 label : fireHydrant 0.58
396 11 839 226 12 35 -1 -1 -1 -1 label : fireHydrant 0.31
397 9 1054 233 21 41 -1 -1 -1 -1 label : fireHydrant 0.51
398 9 1057 232 21 44 -1 -1 -1 -1 label : fireHydrant 0.64
399 9 1059 232 21 44 -1 -1 -1 -1 label : fireHydrant 0.61
400 9 1061 232 21 45 -1 -1 -1 -1 label : fireHydrant 0.59
401 9 1061 233 25 44 -1 -1 -1 -1 label : fireHydrant 0.49
401 11 848 225 13 38 -1 -1 -1 -1 label : fireHydrant 0.39
402 9 1064 233 23 44 -1 -1 -1 -1 label : fireHydrant 0.68
402 11 847 226 14 38 -1 -1 -1 -1 label : fireHydrant 0.47
403 9 1066 234 22 43 -1 -1 -1 -1 label : fireHydrant 0.69
403 11 848 228 13 36 -1 -1 -1 -1 label : fireHydrant 0.52
404 9 1067 234 23 43 -1 -1 -1 -1 label : fireHydrant 0.61
404 11 848 228 15 36 -1 -1 -1 -1 label : fireHydrant 0.50
405 9 1070 233 23 44 -1 -1 -1 -1 label : fireHydrant 0.65
405 11 850 228 13 36 -1 -1 -1 -1 label : fireHydrant 0.51
406 9 1072 232 23 46 -1 -1 -1 -1 label : fireHydrant 0.67
406 11 850 227 14 38 -1 -1 -1 -1 label : fireHydrant 0.43
407 9 1073 231 25 47 -1 -1 -1 -1 label : fireHydrant 0.72
407 11 849 227 14 37 -1 -1 -1 -1 label : fireHydrant 0.37
408 9 1074 231 26 48 -1 -1 -1 -1 label : fireHydrant 0.62
408 11 850 228 14 36 -1 -1 -1 -1 label : fireHydrant 0.34
409 9 1075 231 27 47 -1 -1 -1 -1 label : fireHydrant 0.55
410 9 1078 231 25 47 -1 -1 -1 -1 label : fireHydrant 0.54
410 11 853 226 16 38 -1 -1 -1 -1 label : fireHydrant 0.50
411 9 1079 232 26 47 -1 -1 -1 -1 label : fireHydrant 0.66
411 11 854 226 15 38 -1 -1 -1 -1 label : fireHydrant 0.49
412 9 1081 232 25 47 -1 -1 -1 -1 label : fireHydrant 0.71
412 11 855 226 16 38 -1 -1 -1 -1 label : fireHydrant 0.41
413 9 1083 232 26 47 -1 -1 -1 -1 label : fireHydrant 0.66
413 11 858 226 15 39 -1 -1 -1 -1 label : fireHydrant 0.32
414 9 1085 233 25 46 -1 -1 -1 -1 label : fireHydrant 0.63
414 11 859 224 17 42 -1 -1 -1 -1 label : fireHydrant 0.41
415 9 1088 232 23 47 -1 -1 -1 -1 label : fireHydrant 0.72
415 11 862 224 15 42 -1 -1 -1 -1 label : fireHydrant 0.41
416 9 1089 231 25 47 -1 -1 -1 -1 label : fireHydrant 0.72
416 11 864 224 15 43 -1 -1 -1 -1 label : fireHydrant 0.44
417 9 1090 231 26 47 -1 -1 -1 -1 label : fireHydrant 0.70
417 11 866 224 14 42 -1 -1 -1 -1 label : fireHydrant 0.49
418 9 1092 230 25 48 -1 -1 -1 -1 label : fireHydrant 0.67
418 11 866 225 14 41 -1 -1 -1 -1 label : fireHydrant 0.60
419 9 1094 231 24 47 -1 -1 -1 -1 label : fireHydrant 0.71
419 11 867 225 14 41 -1 -1 -1 -1 label : fireHydrant 0.50
420 9 1095 231 25 47 -1 -1 -1 -1 label : fireHydrant 0.71
420 11 867 226 14 40 -1 -1 -1 -1 label : fireHydrant 0.48
421 9 1096 231 25 47 -1 -1 -1 -1 label : fireHydrant 0.74
422 9 1097 231 26 46 -1 -1 -1 -1 label : fireHydrant 0.70
423 9 1099 231 25 45 -1 -1 -1 -1 label : fireHydrant 0.71
424 9 1101 231 24 45 -1 -1 -1 -1 label : fireHydrant 0.74
424 11 867 227 12 38 -1 -1 -1 -1 label : fireHydrant 0.38
425 9 1102 231 25 46 -1 -1 -1 -1 label : fireHydrant 0.73
426 9 1104 231 24 48 -1 -1 -1 -1 label : fireHydrant 0.75
427 9 1105 232 24 47 -1 -1 -1 -1 label : fireHydrant 0.74
428 9 1106 232 24 47 -1 -1 -1 -1 label : fireHydrant 0.74
429 9 1106 232 26 48 -1 -1 -1 -1 label : fireHydrant 0.73
429 11 865 230 13 35 -1 -1 -1 -1 label : fireHydrant 0.32
430 9 1107 232 26 48 -1 -1 -1 -1 label : fireHydrant 0.65
430 11 865 231 13 35 -1 -1 -1 -1 label : fireHydrant 0.37
431 9 1108 232 26 49 -1 -1 -1 -1 label : fireHydrant 0.69
431 11 865 230 13 36 -1 -1 -1 -1 label : fireHydrant 0.43
432 9 1109 232 25 49 -1 -1 -1 -1 label : fireHydrant 0.71
432 11 865 230 13 37 -1 -1 -1 -1 label : fireHydrant 0.54
433 9 1110 232 25 50 -1 -1 -1 -1 label : fireHydrant 0.72
433 11 865 231 13 36 -1 -1 -1 -1 label : fireHydrant 0.50
434 9 1110 232 26 50 -1 -1 -1 -1 label : fireHydrant 0.72
434 11 865 231 13 36 -1 -1 -1 -1 label : fireHydrant 0.49
435 9 1111 233 25 49 -1 -1 -1 -1 label : fireHydrant 0.76
435 11 865 231 14 37 -1 -1 -1 -1 label : fireHydrant 0.58
436 9 1112 233 24 49 -1 -1 -1 -1 label : fireHydrant 0.79
436 11 866 231 13 37 -1 -1 -1 -1 label : fireHydrant 0.57
437 9 1114 233 24 50 -1 -1 -1 -1 label : fireHydrant 0.76
437 11 866 231 13 37 -1 -1 -1 -1 label : fireHydrant 0.60
438 9 1114 235 25 48 -1 -1 -1 -1 label : fireHydrant 0.74
438 11 866 231 14 38 -1 -1 -1 -1 label : fireHydrant 0.50
439 9 1116 235 23 49 -1 -1 -1 -1 label : fireHydrant 0.76
439 11 868 231 14 39 -1 -1 -1 -1 label : fireHydrant 0.33
440 9 1117 236 22 49 -1 -1 -1 -1 label : fireHydrant 0.77
440 11 868 232 14 38 -1 -1 -1 -1 label : fireHydrant 0.47
441 9 1118 236 23 50 -1 -1 -1 -1 label : fireHydrant 0.76
441 11 868 233 14 38 -1 -1 -1 -1 label : fireHydrant 0.45
442 9 1119 236 23 50 -1 -1 -1 -1 label : fireHydrant 0.75
442 11 868 233 14 37 -1 -1 -1 -1 label : fireHydrant 0.37
443 9 1119 236 24 50 -1 -1 -1 -1 label : fireHydrant 0.71
443 11 869 233 13 37 -1 -1 -1 -1 label : fireHydrant 0.46
444 9 1121 235 22 51 -1 -1 -1 -1 label : fireHydrant 0.71
444 11 870 233 13 36 -1 -1 -1 -1 label : fireHydrant 0.50
445 9 1121 235 23 51 -1 -1 -1 -1 label : fireHydrant 0.69
445 11 870 232 13 37 -1 -1 -1 -1 label : fireHydrant 0.41
446 9 1122 235 23 51 -1 -1 -1 -1 label : fireHydrant 0.74
446 11 870 233 14 36 -1 -1 -1 -1 label : fireHydrant 0.37
447 9 1122 235 24 50 -1 -1 -1 -1 label : fireHydrant 0.74
447 11 871 233 13 36 -1 -1 -1 -1 label : fireHydrant 0.39
448 9 1123 235 24 50 -1 -1 -1 -1 label : fireHydrant 0.71
448 11 872 233 13 36 -1 -1 -1 -1 label : fireHydrant 0.49
449 9 1123 235 25 49 -1 -1 -1 -1 label : fireHydrant 0.67
449 11 872 233 13 36 -1 -1 -1 -1 label : fireHydrant 0.47
450 9 1125 235 23 49 -1 -1 -1 -1 label : fireHydrant 0.63
451 9 1126 233 22 51 -1 -1 -1 -1 label : fireHydrant 0.66
451 11 873 233 14 36 -1 -1 -1 -1 label : fireHydrant 0.38
452 9 1126 233 24 51 -1 -1 -1 -1 label : fireHydrant 0.70
452 11 875 233 12 36 -1 -1 -1 -1 label : fireHydrant 0.37
453 9 1126 233 25 50 -1 -1 -1 -1 label : fireHydrant 0.71
453 11 875 233 12 36 -1 -1 -1 -1 label : fireHydrant 0.44
454 9 1126 233 26 50 -1 -1 -1 -1 label : fireHydrant 0.70
