154 1 370 255 55 31 -1 -1 -1 -1 label : spot-0.15
218 3 366 222 9 23 -1 -1 -1 -1 label : fireHydrant 0.21
228 4 1194 336 84 71 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.14
230 4 1201 338 77 76 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.14
274 5 390 246 53 16 -1 -1 -1 -1 label : spot-1 0.16
275 5 390 246 53 16 -1 -1 -1 -1 label : spot-1 0.13
277 5 388 246 53 15 -1 -1 -1 -1 label : spot-1 0.11
278 5 386 246 55 15 -1 -1 -1 -1 label : spot-1 0.11
279 5 385 246 55 14 -1 -1 -1 -1 label : spot-1 0.13
280 5 383 247 51 13 -1 -1 -1 -1 label : invalidSpot-entrance 0.11
281 5 381 247 49 13 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
282 5 380 248 49 11 -1 -1 -1 -1 label : invalidSpot-entrance 0.13
283 5 377 247 52 12 -1 -1 -1 -1 label : invalidSpot-entrance 0.15
284 5 375 247 48 12 -1 -1 -1 -1 label : invalidSpot-entrance 0.15
285 5 373 247 50 12 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
286 5 369 247 51 12 -1 -1 -1 -1 label : invalidSpot-entrance 0.19
287 5 368 247 51 13 -1 -1 -1 -1 label : invalidSpot-entrance 0.21
288 5 365 246 54 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.21
289 5 362 246 57 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
290 5 359 246 61 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
291 5 355 246 68 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
292 5 354 246 69 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.19
293 5 350 246 75 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.16
294 5 350 246 74 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
295 5 347 246 79 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.11
297 5 347 246 60 14 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
298 5 341 246 62 16 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
299 5 337 247 55 17 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
300 5 331 247 62 17 -1 -1 -1 -1 label : invalidSpot-entrance 0.24
301 5 326 248 68 18 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
302 5 323 248 72 20 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
303 5 319 248 76 20 -1 -1 -1 -1 label : invalidSpot-entrance 0.15
316 7 1098 337 69 45 -1 -1 -1 -1 label : invalidSpot-entrance 0.23
317 7 1102 337 76 46 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
318 7 1111 339 82 47 -1 -1 -1 -1 label : invalidSpot-entrance 0.16
319 7 1120 342 85 49 -1 -1 -1 -1 label : invalidSpot-entrance 0.32
320 7 1124 342 96 52 -1 -1 -1 -1 label : invalidSpot-entrance 0.35
321 7 1128 343 102 55 -1 -1 -1 -1 label : invalidSpot-entrance 0.41
321 8 1080 325 51 52 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.14
322 7 1129 343 112 58 -1 -1 -1 -1 label : invalidSpot-entrance 0.39
323 7 1135 343 120 64 -1 -1 -1 -1 label : invalidSpot-entrance 0.32
324 7 1139 343 136 68 -1 -1 -1 -1 label : invalidSpot-entrance 0.37
