102 1 150 404 278 116 -1 -1 -1 -1 label : spot-0.58
103 1 119 404 308 118 -1 -1 -1 -1 label : spot-0.59
104 1 112 404 313 116 -1 -1 -1 -1 label : spot-0.58
105 1 63 407 356 105 -1 -1 -1 -1 label : spot-0.48
106 1 60 409 344 100 -1 -1 -1 -1 label : spot-0.49
107 1 15 409 381 108 -1 -1 -1 -1 label : spot-0.54
108 1 2 410 392 110 -1 -1 -1 -1 label : spot-0.55
157 3 239 395 203 95 -1 -1 -1 -1 label : spot-1 0.50
158 3 232 396 210 97 -1 -1 -1 -1 label : spot-1 0.50
161 3 185 399 251 100 -1 -1 -1 -1 label : spot-1 0.44
162 3 176 401 253 100 -1 -1 -1 -1 label : spot-1 0.45
227 5 860 437 419 125 -1 -1 -1 -1 label : spot-1 0.58
228 5 871 437 405 120 -1 -1 -1 -1 label : spot-1 0.58
229 5 887 446 386 126 -1 -1 -1 -1 label : spot-1 0.50
230 5 886 449 392 128 -1 -1 -1 -1 label : spot-1 0.51
231 5 894 450 385 127 -1 -1 -1 -1 label : spot-1 0.53
232 5 896 450 383 127 -1 -1 -1 -1 label : spot-1 0.52
332 6 837 428 441 148 -1 -1 -1 -1 label : spot-1 0.44
335 6 854 432 422 153 -1 -1 -1 -1 label : spot-1 0.45
336 6 855 433 424 155 -1 -1 -1 -1 label : spot-1 0.44
337 6 861 436 418 150 -1 -1 -1 -1 label : spot-1 0.44
338 6 866 438 413 148 -1 -1 -1 -1 label : spot-1 0.43
339 6 880 444 394 154 -1 -1 -1 -1 label : spot-1 0.44
340 6 878 446 400 156 -1 -1 -1 -1 label : spot-1 0.44
425 8 769 399 301 85 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
426 8 769 400 303 85 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
431 8 788 401 324 101 -1 -1 -1 -1 label : invalidSpot-entrance 0.46
432 8 789 402 340 105 -1 -1 -1 -1 label : invalidSpot-entrance 0.47
433 8 786 403 374 116 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
434 8 785 403 386 121 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
589 15 828 262 15 35 -1 -1 -1 -1 label : fireHydrant 0.60
590 15 829 261 15 35 -1 -1 -1 -1 label : fireHydrant 0.60
591 15 830 261 14 34 -1 -1 -1 -1 label : fireHydrant 0.60
592 15 831 260 14 35 -1 -1 -1 -1 label : fireHydrant 0.60
593 15 831 258 16 36 -1 -1 -1 -1 label : fireHydrant 0.54
594 15 832 257 16 37 -1 -1 -1 -1 label : fireHydrant 0.54
595 15 833 256 16 38 -1 -1 -1 -1 label : fireHydrant 0.71
596 15 834 256 16 38 -1 -1 -1 -1 label : fireHydrant 0.70
597 15 835 255 15 39 -1 -1 -1 -1 label : fireHydrant 0.69
598 15 835 255 16 39 -1 -1 -1 -1 label : fireHydrant 0.69
599 15 836 256 16 38 -1 -1 -1 -1 label : fireHydrant 0.62
600 15 837 257 15 36 -1 -1 -1 -1 label : fireHydrant 0.62
601 15 838 258 14 37 -1 -1 -1 -1 label : fireHydrant 0.61
602 15 838 258 15 37 -1 -1 -1 -1 label : fireHydrant 0.61
603 15 838 260 16 37 -1 -1 -1 -1 label : fireHydrant 0.67
604 15 838 260 16 37 -1 -1 -1 -1 label : fireHydrant 0.67
605 15 839 261 15 37 -1 -1 -1 -1 label : fireHydrant 0.62
606 15 839 261 15 37 -1 -1 -1 -1 label : fireHydrant 0.60
607 15 839 262 15 37 -1 -1 -1 -1 label : fireHydrant 0.59
608 15 840 262 15 37 -1 -1 -1 -1 label : fireHydrant 0.58
609 15 841 263 16 36 -1 -1 -1 -1 label : fireHydrant 0.67
610 15 842 263 15 37 -1 -1 -1 -1 label : fireHydrant 0.67
611 15 842 263 17 37 -1 -1 -1 -1 label : fireHydrant 0.68
612 15 843 263 17 37 -1 -1 -1 -1 label : fireHydrant 0.67
613 15 844 263 17 35 -1 -1 -1 -1 label : fireHydrant 0.64
614 15 845 263 16 35 -1 -1 -1 -1 label : fireHydrant 0.64
615 15 846 264 16 34 -1 -1 -1 -1 label : fireHydrant 0.69
616 15 847 264 16 34 -1 -1 -1 -1 label : fireHydrant 0.69
617 15 847 264 17 34 -1 -1 -1 -1 label : fireHydrant 0.71
618 15 848 264 17 35 -1 -1 -1 -1 label : fireHydrant 0.71
619 15 849 264 16 35 -1 -1 -1 -1 label : fireHydrant 0.71
620 15 849 264 16 35 -1 -1 -1 -1 label : fireHydrant 0.70
621 15 850 265 15 35 -1 -1 -1 -1 label : fireHydrant 0.72
622 15 850 265 16 35 -1 -1 -1 -1 label : fireHydrant 0.72
623 15 851 265 16 35 -1 -1 -1 -1 label : fireHydrant 0.65
624 15 852 265 16 36 -1 -1 -1 -1 label : fireHydrant 0.65
625 15 853 264 15 37 -1 -1 -1 -1 label : fireHydrant 0.70
626 15 853 264 16 37 -1 -1 -1 -1 label : fireHydrant 0.70
627 15 853 264 16 38 -1 -1 -1 -1 label : fireHydrant 0.65
628 15 854 264 16 38 -1 -1 -1 -1 label : fireHydrant 0.65
629 15 854 264 17 38 -1 -1 -1 -1 label : fireHydrant 0.65
630 15 855 263 17 38 -1 -1 -1 -1 label : fireHydrant 0.65
631 15 856 263 16 38 -1 -1 -1 -1 label : fireHydrant 0.71
632 15 857 263 16 38 -1 -1 -1 -1 label : fireHydrant 0.71
633 15 858 263 15 36 -1 -1 -1 -1 label : fireHydrant 0.76
634 15 859 263 15 36 -1 -1 -1 -1 label : fireHydrant 0.76
635 15 859 262 16 37 -1 -1 -1 -1 label : fireHydrant 0.77
636 15 859 262 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
637 15 859 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
638 15 860 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
639 15 861 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
640 15 862 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
641 15 862 261 18 37 -1 -1 -1 -1 label : fireHydrant 0.76
642 15 863 261 18 37 -1 -1 -1 -1 label : fireHydrant 0.76
643 15 864 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
644 15 865 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
645 15 866 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.80
646 15 867 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.80
647 15 867 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
648 15 868 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
649 15 868 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.74
650 15 869 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.74
651 15 870 261 16 37 -1 -1 -1 -1 label : fireHydrant 0.70
652 15 870 261 16 37 -1 -1 -1 -1 label : fireHydrant 0.70
653 15 871 261 15 38 -1 -1 -1 -1 label : fireHydrant 0.67
654 15 871 261 16 38 -1 -1 -1 -1 label : fireHydrant 0.67
655 15 872 261 15 39 -1 -1 -1 -1 label : fireHydrant 0.65
656 15 873 261 15 39 -1 -1 -1 -1 label : fireHydrant 0.64
657 15 873 261 16 39 -1 -1 -1 -1 label : fireHydrant 0.70
658 15 874 261 15 39 -1 -1 -1 -1 label : fireHydrant 0.70
659 15 874 261 16 38 -1 -1 -1 -1 label : fireHydrant 0.75
660 15 875 261 16 38 -1 -1 -1 -1 label : fireHydrant 0.75
661 15 875 260 17 39 -1 -1 -1 -1 label : fireHydrant 0.76
662 15 876 260 17 39 -1 -1 -1 -1 label : fireHydrant 0.76
663 15 877 260 17 39 -1 -1 -1 -1 label : fireHydrant 0.72
664 15 878 260 17 39 -1 -1 -1 -1 label : fireHydrant 0.72
665 15 878 260 18 40 -1 -1 -1 -1 label : fireHydrant 0.72
