110 1 354 317 90 31 -1 -1 -1 -1 label : spot-0.51
111 1 353 318 91 30 -1 -1 -1 -1 label : spot-0.51
112 1 349 319 95 31 -1 -1 -1 -1 label : spot-0.52
113 1 348 320 96 31 -1 -1 -1 -1 label : spot-0.51
118 1 335 321 106 34 -1 -1 -1 -1 label : spot-0.52
119 1 331 322 108 34 -1 -1 -1 -1 label : spot-0.52
120 1 326 322 111 35 -1 -1 -1 -1 label : spot-0.51
121 1 325 323 112 35 -1 -1 -1 -1 label : spot-0.50
122 1 319 324 116 35 -1 -1 -1 -1 label : spot-0.53
123 1 319 325 114 34 -1 -1 -1 -1 label : spot-0.53
176 3 11 351 335 87 -1 -1 -1 -1 label : spot-2 0.60
177 3 0 350 357 94 -1 -1 -1 -1 label : spot-2 0.61
178 3 0 351 347 100 -1 -1 -1 -1 label : spot-2 0.56
179 3 0 351 348 103 -1 -1 -1 -1 label : spot-2 0.54
180 3 0 353 349 101 -1 -1 -1 -1 label : spot-2 0.63
181 3 0 354 345 99 -1 -1 -1 -1 label : spot-2 0.63
182 3 0 356 344 97 -1 -1 -1 -1 label : spot-2 0.64
183 3 0 356 343 97 -1 -1 -1 -1 label : spot-2 0.65
184 3 0 357 342 98 -1 -1 -1 -1 label : spot-2 0.65
185 3 0 357 343 99 -1 -1 -1 -1 label : spot-2 0.65
186 3 0 356 342 95 -1 -1 -1 -1 label : spot-2 0.60
187 3 0 356 338 93 -1 -1 -1 -1 label : spot-2 0.60
196 3 0 355 316 89 -1 -1 -1 -1 label : spot-2 0.51
197 3 0 355 308 87 -1 -1 -1 -1 label : spot-2 0.51
300 6 1043 347 236 84 -1 -1 -1 -1 label : invalidSpot-entrance 0.51
301 6 1045 347 234 83 -1 -1 -1 -1 label : invalidSpot-entrance 0.51
302 6 1056 348 220 89 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
303 6 1055 348 224 91 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
306 6 1070 359 209 87 -1 -1 -1 -1 label : invalidSpot-entrance 0.54
307 6 1074 363 205 86 -1 -1 -1 -1 label : invalidSpot-entrance 0.54
308 6 1078 374 201 80 -1 -1 -1 -1 label : invalidSpot-entrance 0.58
309 6 1082 377 197 79 -1 -1 -1 -1 label : invalidSpot-entrance 0.58
356 10 1023 367 102 68 -1 -1 -1 -1 label : invalidSpot-entrance 0.58
357 10 1026 369 101 67 -1 -1 -1 -1 label : invalidSpot-entrance 0.57
358 10 1032 369 104 72 -1 -1 -1 -1 label : invalidSpot-entrance 0.53
359 10 1034 369 105 73 -1 -1 -1 -1 label : invalidSpot-entrance 0.52
360 10 1040 369 110 83 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
361 10 1041 369 114 86 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
362 10 1049 371 120 85 -1 -1 -1 -1 label : invalidSpot-entrance 0.53
363 10 1054 372 118 85 -1 -1 -1 -1 label : invalidSpot-entrance 0.53
364 10 1059 370 122 87 -1 -1 -1 -1 label : invalidSpot-entrance 0.50
