72 1 895 364 161 60 -1 -1 -1 -1 label : spot-0.60
73 1 906 366 171 62 -1 -1 -1 -1 label : spot-0.61
74 1 909 367 191 66 -1 -1 -1 -1 label : spot-0.68
75 1 928 368 192 72 -1 -1 -1 -1 label : spot-0.68
76 1 934 372 216 73 -1 -1 -1 -1 label : spot-0.66
77 1 938 374 239 78 -1 -1 -1 -1 label : spot-0.67
78 1 949 378 259 81 -1 -1 -1 -1 label : spot-0.57
79 1 961 382 280 81 -1 -1 -1 -1 label : spot-0.56
82 1 996 390 273 86 -1 -1 -1 -1 label : spot-0.51
83 1 1004 392 275 92 -1 -1 -1 -1 label : spot-0.57
84 1 1020 393 259 96 -1 -1 -1 -1 label : spot-0.64
85 1 1024 395 255 99 -1 -1 -1 -1 label : spot-0.55
86 1 1051 394 228 107 -1 -1 -1 -1 label : spot-0.55
206 8 934 378 185 61 -1 -1 -1 -1 label : invalidSpot-entrance 0.54
207 8 935 378 188 63 -1 -1 -1 -1 label : invalidSpot-entrance 0.57
208 8 936 379 189 62 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
214 8 915 376 221 64 -1 -1 -1 -1 label : invalidSpot-entrance 0.59
215 8 922 376 192 62 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
216 8 920 376 176 57 -1 -1 -1 -1 label : invalidSpot-entrance 0.57
251 10 949 423 225 79 -1 -1 -1 -1 label : invalidSpot-entrance 0.65
252 10 938 423 238 82 -1 -1 -1 -1 label : invalidSpot-entrance 0.62
253 10 910 422 275 84 -1 -1 -1 -1 label : invalidSpot-entrance 0.61
254 10 905 424 280 83 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
255 10 885 424 308 85 -1 -1 -1 -1 label : invalidSpot-entrance 0.58
256 10 868 422 329 88 -1 -1 -1 -1 label : invalidSpot-entrance 0.54
257 10 852 418 343 92 -1 -1 -1 -1 label : invalidSpot-entrance 0.61
258 10 839 414 369 99 -1 -1 -1 -1 label : invalidSpot-entrance 0.67
