100 1 518 417 85 31 -1 -1 -1 -1 label : spot-0.44
138 4 592 456 225 42 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
138 5 723 490 543 161 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.54
139 4 595 458 241 46 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.54
139 5 714 490 565 167 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.50
140 4 594 462 258 49 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.51
140 5 855 500 407 171 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.48
141 4 603 465 262 52 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.53
141 5 874 501 405 174 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.53
142 4 604 466 281 54 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.56
142 5 892 505 387 169 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.55
143 4 604 468 300 56 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
143 5 917 505 362 171 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.55
144 4 611 470 311 59 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
144 5 941 508 338 183 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
145 4 618 472 327 65 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.52
145 5 960 507 319 184 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.48
146 4 629 471 341 74 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.47
147 4 625 469 379 78 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.44
147 5 670 469 609 184 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.43
148 4 629 470 393 81 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.45
149 4 648 464 419 102 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.47
150 4 656 463 468 117 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.45
151 4 650 461 555 129 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.53
152 4 665 459 554 136 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.50
166 4 966 497 204 143 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.54
167 4 1043 517 200 169 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
168 4 1097 535 177 174 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.47
230 14 605 430 244 63 -1 -1 -1 -1 label : spot-1 0.45
232 14 611 434 286 77 -1 -1 -1 -1 label : spot-1 0.60
244 16 642 454 637 228 -1 -1 -1 -1 label : spot-2 0.47
255 16 676 479 603 182 -1 -1 -1 -1 label : spot-1 0.59
256 16 702 491 577 168 -1 -1 -1 -1 label : spot-1 0.47
257 16 712 499 564 164 -1 -1 -1 -1 label : spot-1 0.58
258 16 722 503 552 164 -1 -1 -1 -1 label : spot-1 0.64
259 16 731 508 543 165 -1 -1 -1 -1 label : spot-1 0.63
260 16 769 508 497 174 -1 -1 -1 -1 label : spot-1 0.56
261 16 766 512 513 171 -1 -1 -1 -1 label : spot-1 0.52
