6 1 11 550 191 163 -1 -1 -1 -1 label : spot-0.23
22 3 703 265 17 53 -1 -1 -1 -1 label : fireHydrant 0.16
23 3 705 260 15 53 -1 -1 -1 -1 label : fireHydrant 0.12
24 3 706 255 16 53 -1 -1 -1 -1 label : fireHydrant 0.33
25 3 708 250 15 55 -1 -1 -1 -1 label : fireHydrant 0.42
26 3 710 246 17 55 -1 -1 -1 -1 label : fireHydrant 0.20
26 5 3 508 199 195 -1 -1 -1 -1 label : spot-1 0.14
27 3 713 245 16 53 -1 -1 -1 -1 label : fireHydrant 0.28
28 3 713 242 17 55 -1 -1 -1 -1 label : fireHydrant 0.26
29 3 715 240 18 56 -1 -1 -1 -1 label : fireHydrant 0.32
30 3 718 237 17 58 -1 -1 -1 -1 label : fireHydrant 0.29
31 3 719 233 18 60 -1 -1 -1 -1 label : fireHydrant 0.32
32 3 721 232 20 60 -1 -1 -1 -1 label : fireHydrant 0.29
39 3 737 240 18 64 -1 -1 -1 -1 label : fireHydrant 0.17
56 8 682 511 445 179 -1 -1 -1 -1 label : spot-1 0.22
57 8 686 524 490 177 -1 -1 -1 -1 label : spot-1 0.17
58 8 696 533 490 167 -1 -1 -1 -1 label : spot-1 0.12
60 8 721 556 460 147 -1 -1 -1 -1 label : spot-1 0.24
64 3 740 424 19 60 -1 -1 -1 -1 label : fireHydrant 0.13
65 3 741 438 19 60 -1 -1 -1 -1 label : fireHydrant 0.19
66 8 679 533 296 95 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
67 8 688 539 289 92 -1 -1 -1 -1 label : invalidSpot-entrance 0.20
68 8 675 507 185 70 -1 -1 -1 -1 label : spot-1 0.11
69 8 674 505 151 58 -1 -1 -1 -1 label : spot-1 0.14
72 11 650 509 271 101 -1 -1 -1 -1 label : spot-1 0.17
77 11 669 539 371 155 -1 -1 -1 -1 label : spot-1 0.17
78 11 660 543 400 156 -1 -1 -1 -1 label : spot-1 0.25
79 11 674 547 396 157 -1 -1 -1 -1 label : spot-1 0.18
80 11 687 554 388 155 -1 -1 -1 -1 label : spot-1 0.14
81 11 687 559 381 153 -1 -1 -1 -1 label : spot-1 0.12
83 11 693 558 358 159 -1 -1 -1 -1 label : spot-1 0.10
85 3 674 434 20 60 -1 -1 -1 -1 label : fireHydrant 0.25
86 3 672 428 20 60 -1 -1 -1 -1 label : fireHydrant 0.45
87 3 671 426 24 60 -1 -1 -1 -1 label : fireHydrant 0.11
94 3 685 426 20 59 -1 -1 -1 -1 label : fireHydrant 0.10
107 11 635 523 347 142 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
109 11 648 523 292 114 -1 -1 -1 -1 label : invalidSpot-entrance 0.26
110 11 672 537 276 106 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
178 19 498 414 13 40 -1 -1 -1 -1 label : fireHydrant 0.17
