208 1 128 433 102 69 -1 -1 -1 -1 label : spot-0.44
209 1 112 431 104 71 -1 -1 -1 -1 label : spot-0.44
210 1 97 436 119 71 -1 -1 -1 -1 label : spot-0.54
211 1 95 438 121 70 -1 -1 -1 -1 label : spot-0.54
212 1 86 436 112 74 -1 -1 -1 -1 label : spot-0.46
213 1 82 435 113 74 -1 -1 -1 -1 label : spot-0.46
214 1 46 444 228 77 -1 -1 -1 -1 label : spot-0.52
215 1 51 447 233 79 -1 -1 -1 -1 label : spot-0.52
216 1 50 447 204 83 -1 -1 -1 -1 label : spot-0.40
217 1 43 446 205 85 -1 -1 -1 -1 label : spot-0.41
218 1 39 438 145 80 -1 -1 -1 -1 label : spot-0.44
219 1 29 435 140 78 -1 -1 -1 -1 label : spot-0.44
604 5 752 419 98 61 -1 -1 -1 -1 label : spot-1 0.45
605 5 753 420 98 61 -1 -1 -1 -1 label : spot-1 0.44
606 5 754 420 99 62 -1 -1 -1 -1 label : spot-1 0.44
607 5 755 420 100 63 -1 -1 -1 -1 label : spot-1 0.45
608 5 755 420 103 62 -1 -1 -1 -1 label : spot-1 0.41
611 5 757 421 103 63 -1 -1 -1 -1 label : spot-1 0.41
814 6 99 331 14 30 -1 -1 -1 -1 label : fireHydrant 0.43
815 6 100 330 12 30 -1 -1 -1 -1 label : fireHydrant 0.43
906 9 52 338 13 29 -1 -1 -1 -1 label : fireHydrant 0.54
907 9 51 337 13 31 -1 -1 -1 -1 label : fireHydrant 0.54
908 9 51 338 14 30 -1 -1 -1 -1 label : fireHydrant 0.45
909 9 50 338 14 31 -1 -1 -1 -1 label : fireHydrant 0.45
910 9 50 339 15 29 -1 -1 -1 -1 label : fireHydrant 0.43
911 9 50 339 14 29 -1 -1 -1 -1 label : fireHydrant 0.43
912 9 51 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.45
913 9 50 339 13 29 -1 -1 -1 -1 label : fireHydrant 0.46
940 9 40 333 13 31 -1 -1 -1 -1 label : fireHydrant 0.43
941 9 36 331 13 31 -1 -1 -1 -1 label : fireHydrant 0.43
952 9 35 331 12 32 -1 -1 -1 -1 label : fireHydrant 0.44
953 9 34 331 13 33 -1 -1 -1 -1 label : fireHydrant 0.44
954 9 33 331 14 33 -1 -1 -1 -1 label : fireHydrant 0.43
955 9 33 331 14 32 -1 -1 -1 -1 label : fireHydrant 0.43
956 9 32 331 14 33 -1 -1 -1 -1 label : fireHydrant 0.42
957 9 32 331 14 33 -1 -1 -1 -1 label : fireHydrant 0.42
