84 1 453 368 91 35 -1 -1 -1 -1 label : spot-0.30
87 1 444 369 95 37 -1 -1 -1 -1 label : spot-0.35
89 1 437 373 102 38 -1 -1 -1 -1 label : spot-0.32
92 1 425 377 103 41 -1 -1 -1 -1 label : spot-0.43
93 1 416 377 106 42 -1 -1 -1 -1 label : spot-0.37
94 1 406 379 114 41 -1 -1 -1 -1 label : spot-0.44
97 1 391 378 114 37 -1 -1 -1 -1 label : invalidSpot-entrance 0.34
98 1 384 378 117 35 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
99 1 380 377 122 37 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
100 1 376 377 126 39 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
101 1 371 377 133 40 -1 -1 -1 -1 label : invalidSpot-entrance 0.31
122 2 310 358 18 40 -1 -1 -1 -1 label : fireHydrant 0.61
123 2 302 358 19 41 -1 -1 -1 -1 label : fireHydrant 0.66
124 2 295 359 21 41 -1 -1 -1 -1 label : fireHydrant 0.63
125 2 288 359 18 42 -1 -1 -1 -1 label : fireHydrant 0.45
126 2 278 359 20 43 -1 -1 -1 -1 label : fireHydrant 0.65
127 2 270 358 20 45 -1 -1 -1 -1 label : fireHydrant 0.71
128 2 260 358 21 46 -1 -1 -1 -1 label : fireHydrant 0.67
129 2 252 358 21 47 -1 -1 -1 -1 label : fireHydrant 0.74
130 2 242 358 21 48 -1 -1 -1 -1 label : fireHydrant 0.73
131 2 231 357 22 51 -1 -1 -1 -1 label : fireHydrant 0.66
132 2 222 358 24 51 -1 -1 -1 -1 label : fireHydrant 0.76
133 2 213 359 22 51 -1 -1 -1 -1 label : fireHydrant 0.72
133 6 985 369 91 27 -1 -1 -1 -1 label : spot-1 0.43
134 2 199 359 24 52 -1 -1 -1 -1 label : fireHydrant 0.67
134 6 987 369 96 27 -1 -1 -1 -1 label : spot-1 0.39
135 2 187 360 24 52 -1 -1 -1 -1 label : fireHydrant 0.77
135 6 991 368 95 28 -1 -1 -1 -1 label : spot-1 0.34
136 2 178 360 24 53 -1 -1 -1 -1 label : fireHydrant 0.71
136 6 996 367 96 30 -1 -1 -1 -1 label : spot-1 0.35
137 2 167 360 24 54 -1 -1 -1 -1 label : fireHydrant 0.74
137 6 998 367 105 29 -1 -1 -1 -1 label : spot-1 0.31
138 2 150 359 26 57 -1 -1 -1 -1 label : fireHydrant 0.70
139 2 136 359 29 56 -1 -1 -1 -1 label : fireHydrant 0.76
140 2 122 360 27 56 -1 -1 -1 -1 label : fireHydrant 0.80
140 6 1009 366 116 32 -1 -1 -1 -1 label : spot-1 0.39
141 2 107 360 28 56 -1 -1 -1 -1 label : fireHydrant 0.79
141 6 1009 368 124 31 -1 -1 -1 -1 label : spot-1 0.38
142 2 91 361 27 59 -1 -1 -1 -1 label : fireHydrant 0.80
142 6 1011 369 130 32 -1 -1 -1 -1 label : spot-1 0.48
143 2 71 363 29 61 -1 -1 -1 -1 label : fireHydrant 0.74
143 6 1011 370 138 34 -1 -1 -1 -1 label : spot-1 0.43
144 2 57 366 30 61 -1 -1 -1 -1 label : fireHydrant 0.72
144 6 1020 372 135 36 -1 -1 -1 -1 label : spot-1 0.36
145 2 37 367 31 62 -1 -1 -1 -1 label : fireHydrant 0.71
145 6 1025 372 137 39 -1 -1 -1 -1 label : spot-1 0.46
146 2 15 368 31 65 -1 -1 -1 -1 label : fireHydrant 0.70
146 6 1022 372 156 41 -1 -1 -1 -1 label : spot-1 0.49
