45 1 0 458 76 46 -1 -1 -1 -1 label : spot-0.10
46 1 0 458 73 46 -1 -1 -1 -1 label : spot-0.12
47 1 0 458 69 47 -1 -1 -1 -1 label : spot-0.13
48 1 0 459 74 47 -1 -1 -1 -1 label : spot-0.11
49 1 0 459 73 47 -1 -1 -1 -1 label : spot-0.11
50 1 0 459 72 48 -1 -1 -1 -1 label : spot-0.14
51 1 1 455 59 48 -1 -1 -1 -1 label : spot-0.12
356 3 818 504 110 24 -1 -1 -1 -1 label : invalidSpot-entrance 0.28
357 3 829 505 106 24 -1 -1 -1 -1 label : invalidSpot-entrance 0.34
358 3 831 507 110 26 -1 -1 -1 -1 label : invalidSpot-entrance 0.28
359 3 829 507 118 27 -1 -1 -1 -1 label : invalidSpot-entrance 0.31
360 3 824 507 132 31 -1 -1 -1 -1 label : invalidSpot-entrance 0.22
361 3 831 507 132 32 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
362 3 842 507 126 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.13
363 3 842 512 138 32 -1 -1 -1 -1 label : invalidSpot-entrance 0.31
364 3 853 513 129 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.34
365 3 852 514 140 35 -1 -1 -1 -1 label : invalidSpot-entrance 0.28
366 3 855 517 147 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.29
367 3 856 519 155 33 -1 -1 -1 -1 label : invalidSpot-entrance 0.33
368 3 856 520 162 35 -1 -1 -1 -1 label : invalidSpot-entrance 0.28
369 3 875 523 145 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.23
370 3 882 524 148 36 -1 -1 -1 -1 label : invalidSpot-entrance 0.31
371 3 885 526 154 38 -1 -1 -1 -1 label : invalidSpot-entrance 0.34
372 3 864 526 191 42 -1 -1 -1 -1 label : invalidSpot-entrance 0.30
373 3 865 528 198 44 -1 -1 -1 -1 label : invalidSpot-entrance 0.28
374 3 888 530 180 47 -1 -1 -1 -1 label : invalidSpot-entrance 0.25
375 3 913 532 162 50 -1 -1 -1 -1 label : invalidSpot-entrance 0.28
376 3 907 534 187 51 -1 -1 -1 -1 label : invalidSpot-entrance 0.32
377 3 892 535 218 53 -1 -1 -1 -1 label : invalidSpot-entrance 0.41
377 4 242 449 87 26 -1 -1 -1 -1 label : spot-1 0.21
378 3 896 534 219 56 -1 -1 -1 -1 label : invalidSpot-entrance 0.37
378 4 243 445 85 30 -1 -1 -1 -1 label : spot-1 0.28
379 3 919 536 206 57 -1 -1 -1 -1 label : invalidSpot-entrance 0.33
379 4 240 445 90 29 -1 -1 -1 -1 label : spot-1 0.18
380 3 919 537 222 59 -1 -1 -1 -1 label : invalidSpot-entrance 0.39
380 4 241 444 88 30 -1 -1 -1 -1 label : spot-1 0.22
381 3 961 536 181 63 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
381 4 239 444 91 29 -1 -1 -1 -1 label : spot-1 0.21
382 3 945 538 223 64 -1 -1 -1 -1 label : invalidSpot-entrance 0.41
382 4 239 443 91 30 -1 -1 -1 -1 label : spot-1 0.28
383 3 947 541 236 63 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
383 4 237 444 93 29 -1 -1 -1 -1 label : spot-1 0.25
384 3 943 543 256 63 -1 -1 -1 -1 label : invalidSpot-entrance 0.40
384 4 235 445 96 28 -1 -1 -1 -1 label : spot-1 0.23
385 3 965 544 237 66 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
385 4 233 446 97 27 -1 -1 -1 -1 label : spot-1 0.19
386 3 999 545 217 70 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
386 4 231 448 99 26 -1 -1 -1 -1 label : spot-1 0.14
387 3 1007 545 229 76 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
387 4 231 448 96 27 -1 -1 -1 -1 label : spot-1 0.13
388 3 997 549 263 77 -1 -1 -1 -1 label : invalidSpot-entrance 0.24
388 4 230 448 97 28 -1 -1 -1 -1 label : spot-1 0.21
389 3 992 550 282 80 -1 -1 -1 -1 label : invalidSpot-entrance 0.22
389 4 229 449 97 27 -1 -1 -1 -1 label : spot-1 0.16
390 3 1097 552 155 113 -1 -1 -1 -1 label : invalidSpot-entrance 0.16
390 4 227 449 99 27 -1 -1 -1 -1 label : spot-1 0.14
391 3 1114 553 159 124 -1 -1 -1 -1 label : invalidSpot-entrance 0.29
391 4 228 449 96 28 -1 -1 -1 -1 label : spot-1 0.12
392 3 1134 555 145 129 -1 -1 -1 -1 label : invalidSpot-entrance 0.24
393 4 223 449 101 29 -1 -1 -1 -1 label : spot-1 0.23
394 4 221 449 103 29 -1 -1 -1 -1 label : spot-1 0.19
395 4 220 449 103 29 -1 -1 -1 -1 label : spot-1 0.14
396 4 218 449 105 30 -1 -1 -1 -1 label : spot-1 0.22
397 4 215 450 110 29 -1 -1 -1 -1 label : spot-1 0.13
398 4 216 450 105 30 -1 -1 -1 -1 label : spot-1 0.27
399 4 211 452 110 30 -1 -1 -1 -1 label : spot-1 0.35
400 4 210 453 110 30 -1 -1 -1 -1 label : spot-1 0.32
401 4 208 454 111 31 -1 -1 -1 -1 label : spot-1 0.23
402 4 206 453 115 32 -1 -1 -1 -1 label : spot-1 0.19
403 4 204 454 117 32 -1 -1 -1 -1 label : spot-1 0.17
405 4 203 455 114 32 -1 -1 -1 -1 label : spot-1 0.12
406 4 201 455 115 33 -1 -1 -1 -1 label : spot-1 0.10
407 4 201 455 113 34 -1 -1 -1 -1 label : spot-1 0.18
413 4 193 457 119 37 -1 -1 -1 -1 label : spot-1 0.14
415 4 188 460 108 37 -1 -1 -1 -1 label : invalidSpot-entrance 0.11
416 4 182 461 109 40 -1 -1 -1 -1 label : invalidSpot-entrance 0.15
418 4 177 462 126 40 -1 -1 -1 -1 label : spot-1 0.11
451 9 57 470 177 70 -1 -1 -1 -1 label : spot-1 0.24
451 10 58 464 105 67 -1 -1 -1 -1 label : spot-1 0.12
452 9 56 467 107 72 -1 -1 -1 -1 label : spot-1 0.22
453 9 34 468 131 68 -1 -1 -1 -1 label : spot-1 0.20
454 9 32 464 101 74 -1 -1 -1 -1 label : spot-1 0.27
454 10 26 469 192 77 -1 -1 -1 -1 label : spot-1 0.22
455 9 19 464 108 72 -1 -1 -1 -1 label : spot-1 0.18
455 10 16 470 209 73 -1 -1 -1 -1 label : spot-1 0.14
456 9 1 465 118 68 -1 -1 -1 -1 label : spot-1 0.27
456 10 4 473 215 69 -1 -1 -1 -1 label : spot-1 0.12
457 9 0 467 111 69 -1 -1 -1 -1 label : spot-1 0.28
457 10 1 476 218 68 -1 -1 -1 -1 label : spot-1 0.10
458 9 0 466 102 70 -1 -1 -1 -1 label : spot-1 0.25
459 9 0 472 102 73 -1 -1 -1 -1 label : spot-1 0.27
459 10 2 480 186 71 -1 -1 -1 -1 label : spot-1 0.18
460 9 0 472 95 75 -1 -1 -1 -1 label : spot-1 0.20
460 10 0 480 184 71 -1 -1 -1 -1 label : spot-1 0.16
461 9 0 475 97 72 -1 -1 -1 -1 label : spot-1 0.23
461 10 1 481 173 73 -1 -1 -1 -1 label : spot-1 0.16
461 11 653 426 8 19 -1 -1 -1 -1 label : fireHydrant 0.11
462 9 0 476 92 72 -1 -1 -1 -1 label : spot-1 0.12
462 10 0 482 169 73 -1 -1 -1 -1 label : spot-1 0.12
463 10 0 482 171 78 -1 -1 -1 -1 label : spot-1 0.17
463 11 651 426 8 18 -1 -1 -1 -1 label : fireHydrant 0.10
464 10 0 483 170 79 -1 -1 -1 -1 label : spot-1 0.14
465 11 644 426 8 19 -1 -1 -1 -1 label : fireHydrant 0.17
466 11 642 427 8 18 -1 -1 -1 -1 label : fireHydrant 0.11
467 11 638 428 8 18 -1 -1 -1 -1 label : fireHydrant 0.14
469 11 633 427 8 20 -1 -1 -1 -1 label : fireHydrant 0.13
472 11 624 428 8 20 -1 -1 -1 -1 label : fireHydrant 0.13
473 11 619 429 8 19 -1 -1 -1 -1 label : fireHydrant 0.12
477 11 610 431 7 19 -1 -1 -1 -1 label : fireHydrant 0.16
481 11 595 431 8 21 -1 -1 -1 -1 label : fireHydrant 0.15
482 11 588 432 8 20 -1 -1 -1 -1 label : fireHydrant 0.11
485 11 577 433 8 20 -1 -1 -1 -1 label : fireHydrant 0.22
489 11 563 433 9 21 -1 -1 -1 -1 label : fireHydrant 0.12
507 11 523 431 9 21 -1 -1 -1 -1 label : fireHydrant 0.10
534 14 584 474 146 48 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.19
538 15 484 482 285 49 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.31
539 15 494 483 282 50 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.25
540 15 545 484 235 57 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.25
541 15 547 486 251 65 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.50
542 15 526 487 295 67 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.24
543 15 524 488 308 72 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.30
544 15 504 488 343 77 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
545 15 493 489 372 82 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.37
