131 1 237 468 207 96 -1 -1 -1 -1 label : spot-0.60
132 1 232 469 209 97 -1 -1 -1 -1 label : spot-0.60
133 1 214 472 224 101 -1 -1 -1 -1 label : spot-0.67
134 1 209 474 228 102 -1 -1 -1 -1 label : spot-0.65
135 1 190 474 239 112 -1 -1 -1 -1 label : spot-0.64
136 1 182 474 246 115 -1 -1 -1 -1 label : spot-0.64
137 1 157 478 272 118 -1 -1 -1 -1 label : spot-0.68
138 1 151 479 275 120 -1 -1 -1 -1 label : spot-0.68
139 1 123 482 303 119 -1 -1 -1 -1 label : spot-0.66
140 1 119 483 302 118 -1 -1 -1 -1 label : spot-0.66
141 1 82 486 338 114 -1 -1 -1 -1 label : spot-0.70
142 1 78 487 334 113 -1 -1 -1 -1 label : spot-0.70
143 1 43 492 370 111 -1 -1 -1 -1 label : spot-0.65
144 1 42 493 359 113 -1 -1 -1 -1 label : spot-0.65
145 1 0 498 413 103 -1 -1 -1 -1 label : spot-0.61
146 1 0 500 400 99 -1 -1 -1 -1 label : spot-0.62
147 1 1 503 381 103 -1 -1 -1 -1 label : spot-0.53
148 1 0 504 383 104 -1 -1 -1 -1 label : spot-0.53
149 1 0 506 369 103 -1 -1 -1 -1 label : spot-0.53
150 1 0 507 367 102 -1 -1 -1 -1 label : spot-0.53
151 1 0 509 360 102 -1 -1 -1 -1 label : spot-0.56
152 1 0 510 360 102 -1 -1 -1 -1 label : spot-0.56
153 1 0 513 346 103 -1 -1 -1 -1 label : spot-0.55
154 1 0 514 345 104 -1 -1 -1 -1 label : spot-0.55
155 1 1 516 335 107 -1 -1 -1 -1 label : spot-0.49
156 1 0 516 336 109 -1 -1 -1 -1 label : spot-0.49
157 1 3 518 323 115 -1 -1 -1 -1 label : spot-0.46
158 1 0 519 327 117 -1 -1 -1 -1 label : spot-0.47
303 4 159 482 258 109 -1 -1 -1 -1 label : spot-1 0.50
304 4 152 484 263 111 -1 -1 -1 -1 label : spot-1 0.50
305 4 126 487 287 115 -1 -1 -1 -1 label : spot-1 0.58
306 4 120 488 291 117 -1 -1 -1 -1 label : spot-1 0.58
307 4 83 491 324 115 -1 -1 -1 -1 label : spot-1 0.57
308 4 78 492 322 114 -1 -1 -1 -1 label : spot-1 0.58
309 4 20 497 404 93 -1 -1 -1 -1 label : spot-1 0.57
310 4 33 499 367 85 -1 -1 -1 -1 label : spot-1 0.57
314 4 11 503 357 89 -1 -1 -1 -1 label : spot-1 0.43
333 5 968 467 149 75 -1 -1 -1 -1 label : spot-1 0.54
334 5 971 467 147 75 -1 -1 -1 -1 label : spot-1 0.54
335 5 979 467 154 78 -1 -1 -1 -1 label : spot-1 0.47
336 5 981 467 157 79 -1 -1 -1 -1 label : spot-1 0.46
337 5 986 465 167 82 -1 -1 -1 -1 label : spot-1 0.62
338 5 989 464 167 84 -1 -1 -1 -1 label : spot-1 0.63
339 5 989 465 188 84 -1 -1 -1 -1 label : spot-1 0.63
340 5 993 466 187 84 -1 -1 -1 -1 label : spot-1 0.64
341 5 996 466 201 84 -1 -1 -1 -1 label : spot-1 0.47
342 5 999 466 201 84 -1 -1 -1 -1 label : spot-1 0.47
343 5 1001 468 219 83 -1 -1 -1 -1 label : spot-1 0.52
344 5 1005 469 219 83 -1 -1 -1 -1 label : spot-1 0.52
345 5 1007 469 236 87 -1 -1 -1 -1 label : spot-1 0.57
346 5 1008 469 241 89 -1 -1 -1 -1 label : spot-1 0.57
347 5 1011 474 258 98 -1 -1 -1 -1 label : spot-1 0.44
348 5 1011 476 266 101 -1 -1 -1 -1 label : spot-1 0.43
353 5 1028 477 250 103 -1 -1 -1 -1 label : spot-1 0.49
354 5 1029 477 250 104 -1 -1 -1 -1 label : spot-1 0.48
355 5 1043 475 236 108 -1 -1 -1 -1 label : spot-1 0.52
356 5 1042 474 237 109 -1 -1 -1 -1 label : spot-1 0.51
357 5 1046 474 233 107 -1 -1 -1 -1 label : spot-1 0.44
358 5 1048 475 231 105 -1 -1 -1 -1 label : spot-1 0.43
399 7 76 443 386 94 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.53
400 7 71 444 390 95 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.53
401 7 44 444 399 102 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
402 7 32 444 407 105 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
403 7 11 446 417 117 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.68
404 7 0 446 431 122 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.68
405 7 0 447 426 127 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.64
406 7 0 447 429 129 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.64
407 7 0 446 429 129 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.67
408 7 0 446 429 129 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.67
409 7 0 446 420 128 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
410 7 0 446 418 127 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
411 7 0 448 413 124 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
412 7 0 449 409 123 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
413 7 6 447 371 127 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.63
414 7 0 446 371 128 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.63
415 7 0 446 366 127 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.64
416 7 0 446 364 127 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
417 7 2 447 345 129 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.66
418 7 0 447 343 130 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.66
419 7 2 446 330 134 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.67
420 7 0 446 332 134 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.67
421 7 0 447 337 133 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.67
422 7 0 447 336 133 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.67
423 7 0 449 341 134 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
424 7 0 450 340 134 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
425 7 0 451 332 129 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.66
426 7 0 452 329 127 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.66
427 7 0 450 333 131 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
428 7 0 450 335 132 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
429 7 0 450 368 127 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.58
430 7 0 451 368 125 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
431 7 0 449 379 125 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.59
432 7 0 449 381 125 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.59
433 7 0 450 379 122 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
434 7 0 450 378 122 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.57
435 7 7 452 340 122 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.62
436 7 3 452 339 124 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.62
437 7 0 454 363 120 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
438 7 0 455 361 118 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
439 7 9 458 303 117 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.63
440 7 2 458 302 118 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.63
441 7 0 460 299 116 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.66
442 7 0 461 298 116 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.66
443 7 0 463 290 114 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.65
444 7 0 465 288 112 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.66
445 7 3 467 273 115 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.63
446 7 1 468 274 115 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.62
447 7 1 470 270 118 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
448 7 0 471 272 118 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
449 7 0 473 273 110 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.62
450 7 0 474 267 106 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.62
451 7 1 475 250 105 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.62
452 7 0 476 249 104 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.62
453 7 0 479 245 103 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
454 7 0 481 243 101 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.61
455 7 0 482 240 102 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.63
456 7 0 482 240 102 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.63
457 7 0 484 234 103 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.59
458 7 0 485 233 102 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.59
459 7 0 485 229 104 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.59
460 7 0 485 230 105 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.59
