29 2 830 540 445 131 -1 -1 -1 -1 label : spot-0.59
31 2 831 538 446 133 -1 -1 -1 -1 label : spot-0.45
32 2 830 537 449 132 -1 -1 -1 -1 label : spot-0.52
33 2 833 535 446 131 -1 -1 -1 -1 label : spot-0.50
34 2 836 534 443 131 -1 -1 -1 -1 label : spot-0.50
35 2 837 533 442 128 -1 -1 -1 -1 label : spot-0.55
41 2 841 529 438 115 -1 -1 -1 -1 label : spot-1 0.46
45 2 876 526 403 107 -1 -1 -1 -1 label : spot-1 0.45
46 2 879 522 400 106 -1 -1 -1 -1 label : spot-1 0.54
48 2 887 515 390 106 -1 -1 -1 -1 label : spot-1 0.54
49 2 891 513 388 105 -1 -1 -1 -1 label : spot-1 0.60
50 2 897 510 381 105 -1 -1 -1 -1 label : spot-1 0.48
51 2 899 508 379 106 -1 -1 -1 -1 label : spot-1 0.53
53 2 911 507 365 107 -1 -1 -1 -1 label : spot-1 0.55
55 2 919 505 360 106 -1 -1 -1 -1 label : spot-1 0.54
57 2 934 508 341 109 -1 -1 -1 -1 label : spot-1 0.50
138 5 870 464 184 83 -1 -1 -1 -1 label : spot-1 0.66
139 5 870 467 200 83 -1 -1 -1 -1 label : spot-1 0.64
140 5 874 468 202 88 -1 -1 -1 -1 label : spot-1 0.66
141 5 873 470 221 79 -1 -1 -1 -1 label : spot-1 0.57
142 5 887 472 216 77 -1 -1 -1 -1 label : spot-1 0.64
143 5 885 474 241 77 -1 -1 -1 -1 label : spot-1 0.63
144 5 887 478 259 72 -1 -1 -1 -1 label : spot-1 0.52
145 5 897 478 252 75 -1 -1 -1 -1 label : spot-1 0.61
146 5 898 479 278 84 -1 -1 -1 -1 label : spot-1 0.67
147 5 904 481 304 88 -1 -1 -1 -1 label : spot-1 0.55
148 5 910 483 321 93 -1 -1 -1 -1 label : spot-1 0.62
150 5 924 487 339 103 -1 -1 -1 -1 label : spot-1 0.53
151 5 925 490 352 109 -1 -1 -1 -1 label : spot-1 0.52
152 5 929 493 350 114 -1 -1 -1 -1 label : spot-1 0.52
153 5 929 494 350 113 -1 -1 -1 -1 label : spot-1 0.55
154 5 938 494 341 114 -1 -1 -1 -1 label : spot-1 0.57
155 5 943 497 336 113 -1 -1 -1 -1 label : spot-1 0.54
156 5 949 500 330 111 -1 -1 -1 -1 label : spot-1 0.54
157 5 959 504 320 107 -1 -1 -1 -1 label : spot-1 0.54
158 5 977 505 298 115 -1 -1 -1 -1 label : spot-1 0.48
159 5 981 510 298 112 -1 -1 -1 -1 label : spot-1 0.54
271 9 943 497 332 118 -1 -1 -1 -1 label : spot-1 0.58
272 9 954 498 322 121 -1 -1 -1 -1 label : spot-1 0.50
333 10 848 464 240 101 -1 -1 -1 -1 label : spot-1 0.57
