10 1 1129 556 150 88 -1 -1 -1 -1 label : spot-0.10
11 1 1133 555 146 85 -1 -1 -1 -1 label : spot-0.11
249 9 1075 555 204 101 -1 -1 -1 -1 label : invalidSpot-fireHydrant 0.13
250 5 0 497 248 100 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
250 9 1080 557 199 103 -1 -1 -1 -1 label : invalidSpot-fireHydrant 0.11
251 5 8 497 225 119 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
252 5 3 498 234 126 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
252 9 1084 555 195 108 -1 -1 -1 -1 label : spot-1 0.12
252 11 0 491 253 144 -1 -1 -1 -1 label : spot-1 0.11
253 5 0 498 240 128 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
253 9 1080 555 199 109 -1 -1 -1 -1 label : spot-1 0.11
253 11 0 492 252 144 -1 -1 -1 -1 label : spot-1 0.11
254 5 0 491 254 112 -1 -1 -1 -1 label : spot-1 0.16
254 9 1067 558 212 108 -1 -1 -1 -1 label : spot-1 0.15
255 5 0 489 246 105 -1 -1 -1 -1 label : spot-1 0.16
255 9 1066 559 213 109 -1 -1 -1 -1 label : spot-1 0.15
256 5 4 489 232 114 -1 -1 -1 -1 label : spot-1 0.17
257 5 1 489 237 117 -1 -1 -1 -1 label : spot-1 0.17
258 5 0 490 236 117 -1 -1 -1 -1 label : spot-1 0.17
259 5 0 491 235 117 -1 -1 -1 -1 label : spot-1 0.17
264 5 2 494 210 113 -1 -1 -1 -1 label : spot-1 0.14
265 5 0 495 207 112 -1 -1 -1 -1 label : spot-1 0.14
266 5 0 497 217 111 -1 -1 -1 -1 label : spot-1 0.18
267 5 0 497 218 111 -1 -1 -1 -1 label : spot-1 0.18
268 5 0 498 216 106 -1 -1 -1 -1 label : spot-1 0.11
269 5 0 498 213 104 -1 -1 -1 -1 label : spot-1 0.11
270 5 3 499 208 112 -1 -1 -1 -1 label : spot-1 0.26
271 5 0 499 215 114 -1 -1 -1 -1 label : spot-1 0.25
272 5 0 500 217 114 -1 -1 -1 -1 label : spot-1 0.24
273 5 0 501 218 114 -1 -1 -1 -1 label : spot-1 0.24
274 5 0 502 211 111 -1 -1 -1 -1 label : spot-1 0.15
275 5 0 502 209 110 -1 -1 -1 -1 label : spot-1 0.15
276 5 0 503 206 112 -1 -1 -1 -1 label : spot-1 0.14
277 5 0 504 205 111 -1 -1 -1 -1 label : spot-1 0.14
282 5 5 506 187 122 -1 -1 -1 -1 label : spot-1 0.18
283 5 1 506 193 126 -1 -1 -1 -1 label : spot-1 0.18
284 5 2 508 187 134 -1 -1 -1 -1 label : spot-1 0.21
285 5 0 509 191 136 -1 -1 -1 -1 label : spot-1 0.21
286 5 0 509 189 136 -1 -1 -1 -1 label : spot-1 0.20
287 5 0 510 188 135 -1 -1 -1 -1 label : spot-1 0.19
294 13 1116 537 161 121 -1 -1 -1 -1 label : spot-1 0.23
295 13 1118 532 161 122 -1 -1 -1 -1 label : spot-1 0.22
296 13 1135 532 144 116 -1 -1 -1 -1 label : spot-1 0.22
297 13 1138 532 141 114 -1 -1 -1 -1 label : spot-1 0.22
298 13 1148 540 131 108 -1 -1 -1 -1 label : spot-1 0.18
299 13 1150 543 129 107 -1 -1 -1 -1 label : spot-1 0.18
348 14 765 480 90 56 -1 -1 -1 -1 label : spot-1 0.22
349 14 766 481 91 56 -1 -1 -1 -1 label : spot-1 0.22
350 14 761 481 100 54 -1 -1 -1 -1 label : spot-1 0.23
351 14 763 481 97 53 -1 -1 -1 -1 label : spot-1 0.22
352 14 771 479 88 55 -1 -1 -1 -1 label : spot-1 0.13
353 14 772 478 89 57 -1 -1 -1 -1 label : spot-1 0.13
354 14 777 479 90 51 -1 -1 -1 -1 label : spot-1 0.13
355 14 781 479 86 50 -1 -1 -1 -1 label : spot-1 0.13
356 14 789 479 80 51 -1 -1 -1 -1 label : spot-1 0.13
357 14 789 479 82 51 -1 -1 -1 -1 label : spot-1 0.12
358 14 793 480 82 50 -1 -1 -1 -1 label : spot-1 0.10
359 14 794 480 82 49 -1 -1 -1 -1 label : spot-1 0.11
360 14 798 480 82 52 -1 -1 -1 -1 label : spot-1 0.15
361 14 798 480 84 52 -1 -1 -1 -1 label : spot-1 0.14
362 14 797 481 93 51 -1 -1 -1 -1 label : spot-1 0.13
363 14 798 481 93 51 -1 -1 -1 -1 label : spot-1 0.14
364 14 802 482 95 52 -1 -1 -1 -1 label : spot-1 0.20
365 14 804 482 95 52 -1 -1 -1 -1 label : spot-1 0.20
366 14 797 481 110 55 -1 -1 -1 -1 label : spot-1 0.31
367 14 796 480 112 56 -1 -1 -1 -1 label : spot-1 0.30
368 14 799 480 114 55 -1 -1 -1 -1 label : spot-1 0.32
369 14 801 480 113 54 -1 -1 -1 -1 label : spot-1 0.31
370 14 813 477 100 60 -1 -1 -1 -1 label : spot-1 0.29
371 14 814 476 103 63 -1 -1 -1 -1 label : spot-1 0.29
372 14 820 476 102 65 -1 -1 -1 -1 label : spot-1 0.24
373 14 821 476 105 66 -1 -1 -1 -1 label : spot-1 0.24
374 14 820 476 114 66 -1 -1 -1 -1 label : spot-1 0.13
375 14 822 477 114 65 -1 -1 -1 -1 label : spot-1 0.12
376 14 825 477 116 67 -1 -1 -1 -1 label : spot-1 0.12
377 14 825 477 120 68 -1 -1 -1 -1 label : spot-1 0.12
378 14 831 478 118 76 -1 -1 -1 -1 label : spot-1 0.10
379 14 831 478 122 80 -1 -1 -1 -1 label : spot-1 0.10
380 14 833 477 131 77 -1 -1 -1 -1 label : spot-1 0.12
381 14 837 477 127 75 -1 -1 -1 -1 label : spot-1 0.11
382 14 838 479 136 70 -1 -1 -1 -1 label : spot-1 0.16
383 14 841 479 133 69 -1 -1 -1 -1 label : spot-1 0.16
386 14 847 481 138 67 -1 -1 -1 -1 label : spot-1 0.11
387 14 851 482 136 66 -1 -1 -1 -1 label : spot-1 0.11
388 14 853 485 145 59 -1 -1 -1 -1 label : spot-1 0.13
389 14 858 485 140 58 -1 -1 -1 -1 label : spot-1 0.13
390 14 871 485 129 61 -1 -1 -1 -1 label : spot-1 0.16
391 14 873 486 131 61 -1 -1 -1 -1 label : spot-1 0.16
392 14 875 488 137 63 -1 -1 -1 -1 label : spot-1 0.16
393 14 876 489 138 63 -1 -1 -1 -1 label : spot-1 0.15
394 14 876 490 139 63 -1 -1 -1 -1 label : spot-1 0.14
395 14 882 490 139 69 -1 -1 -1 -1 label : spot-1 0.17
396 14 882 491 143 70 -1 -1 -1 -1 label : spot-1 0.17
397 14 891 492 137 77 -1 -1 -1 -1 label : spot-1 0.21
398 14 891 493 141 79 -1 -1 -1 -1 label : spot-1 0.21
399 14 893 495 150 79 -1 -1 -1 -1 label : spot-1 0.25
400 14 896 496 149 79 -1 -1 -1 -1 label : spot-1 0.25
401 14 903 500 154 81 -1 -1 -1 -1 label : spot-1 0.18
402 14 906 501 155 82 -1 -1 -1 -1 label : spot-1 0.18
403 14 907 503 172 80 -1 -1 -1 -1 label : spot-1 0.23
404 14 911 504 171 80 -1 -1 -1 -1 label : spot-1 0.22
405 14 915 507 174 81 -1 -1 -1 -1 label : spot-1 0.31
406 14 916 509 175 81 -1 -1 -1 -1 label : spot-1 0.31
407 14 918 508 182 79 -1 -1 -1 -1 label : spot-1 0.36
408 14 921 508 181 78 -1 -1 -1 -1 label : spot-1 0.34
409 14 926 508 182 78 -1 -1 -1 -1 label : spot-1 0.31
410 14 927 508 183 77 -1 -1 -1 -1 label : spot-1 0.32
411 14 939 511 188 83 -1 -1 -1 -1 label : spot-1 0.31
412 14 942 512 193 85 -1 -1 -1 -1 label : spot-1 0.30
413 14 948 513 193 91 -1 -1 -1 -1 label : spot-1 0.35
414 14 948 512 197 95 -1 -1 -1 -1 label : spot-1 0.38
415 14 958 516 198 100 -1 -1 -1 -1 label : spot-1 0.38
416 14 959 518 204 101 -1 -1 -1 -1 label : spot-1 0.38
417 14 967 520 208 99 -1 -1 -1 -1 label : spot-1 0.22
418 14 970 521 207 97 -1 -1 -1 -1 label : spot-1 0.20
419 14 974 522 221 96 -1 -1 -1 -1 label : spot-1 0.31
420 14 980 523 215 94 -1 -1 -1 -1 label : spot-1 0.31
421 14 988 524 208 92 -1 -1 -1 -1 label : spot-1 0.22
422 14 990 524 210 92 -1 -1 -1 -1 label : spot-1 0.23
423 14 1004 531 203 94 -1 -1 -1 -1 label : spot-1 0.16
424 14 1007 533 204 95 -1 -1 -1 -1 label : spot-1 0.16
425 14 1005 536 255 98 -1 -1 -1 -1 label : spot-1 0.20
426 14 1013 538 258 98 -1 -1 -1 -1 label : spot-1 0.18
427 14 1020 538 257 105 -1 -1 -1 -1 label : spot-1 0.35
428 14 1019 538 260 106 -1 -1 -1 -1 label : spot-1 0.35
429 14 1026 539 253 108 -1 -1 -1 -1 label : spot-1 0.22
430 14 1027 539 252 109 -1 -1 -1 -1 label : spot-1 0.22
431 14 1029 540 250 102 -1 -1 -1 -1 label : spot-1 0.12
432 14 1034 540 245 100 -1 -1 -1 -1 label : spot-1 0.12
435 14 1074 541 196 114 -1 -1 -1 -1 label : spot-1 0.19
436 14 1075 542 204 119 -1 -1 -1 -1 label : spot-1 0.19
437 14 1084 541 195 123 -1 -1 -1 -1 label : spot-1 0.15
438 14 1084 541 195 124 -1 -1 -1 -1 label : spot-1 0.15
439 14 1100 546 178 128 -1 -1 -1 -1 label : spot-1 0.14
440 14 1100 547 179 131 -1 -1 -1 -1 label : spot-1 0.14
441 14 1111 550 168 126 -1 -1 -1 -1 label : spot-1 0.12
442 14 1113 551 166 124 -1 -1 -1 -1 label : spot-1 0.12
443 14 1125 554 154 126 -1 -1 -1 -1 label : spot-1 0.14
444 14 1128 555 151 128 -1 -1 -1 -1 label : spot-1 0.13
753 22 149 464 127 79 -1 -1 -1 -1 label : spot-1 0.19
754 22 148 465 126 79 -1 -1 -1 -1 label : spot-1 0.18
755 22 145 466 128 83 -1 -1 -1 -1 label : spot-1 0.29
756 22 143 467 130 84 -1 -1 -1 -1 label : spot-1 0.29
757 22 138 468 133 85 -1 -1 -1 -1 label : spot-1 0.20
758 22 136 468 133 87 -1 -1 -1 -1 label : spot-1 0.20
759 22 130 468 141 88 -1 -1 -1 -1 label : spot-1 0.21
760 22 130 469 140 87 -1 -1 -1 -1 label : spot-1 0.20
761 22 124 471 143 84 -1 -1 -1 -1 label : spot-1 0.14
762 22 124 472 140 83 -1 -1 -1 -1 label : spot-1 0.13
763 22 120 472 141 86 -1 -1 -1 -1 label : spot-1 0.16
764 22 119 473 141 87 -1 -1 -1 -1 label : spot-1 0.15
765 22 113 474 149 91 -1 -1 -1 -1 label : spot-1 0.25
766 22 111 475 152 92 -1 -1 -1 -1 label : spot-1 0.23
767 22 103 477 160 92 -1 -1 -1 -1 label : spot-1 0.22
768 22 102 478 159 92 -1 -1 -1 -1 label : spot-1 0.22
769 22 97 477 165 99 -1 -1 -1 -1 label : spot-1 0.26
770 22 94 478 170 100 -1 -1 -1 -1 label : spot-1 0.25
771 22 89 478 176 105 -1 -1 -1 -1 label : spot-1 0.38
772 22 87 479 179 106 -1 -1 -1 -1 label : spot-1 0.39
773 22 78 481 189 103 -1 -1 -1 -1 label : spot-1 0.26
774 22 78 482 186 102 -1 -1 -1 -1 label : spot-1 0.27
775 22 69 485 190 95 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
776 22 70 486 183 91 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
777 22 61 488 196 92 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
777 23 66 489 191 100 -1 -1 -1 -1 label : spot-1 0.16
778 22 60 489 196 92 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
778 23 60 490 200 106 -1 -1 -1 -1 label : spot-1 0.17
779 22 56 496 187 94 -1 -1 -1 -1 label : invalidSpot-entrance 0.29
779 23 10 493 276 66 -1 -1 -1 -1 label : invalidSpot-entrance 0.11
780 22 52 497 190 97 -1 -1 -1 -1 label : invalidSpot-entrance 0.29
780 23 44 496 201 47 -1 -1 -1 -1 label : invalidSpot-entrance 0.11
781 22 48 499 192 97 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
782 23 40 496 196 40 -1 -1 -1 -1 label : invalidSpot-entrance 0.35
783 23 30 496 208 41 -1 -1 -1 -1 label : invalidSpot-entrance 0.38
784 23 27 496 210 42 -1 -1 -1 -1 label : invalidSpot-entrance 0.38
785 23 14 500 214 42 -1 -1 -1 -1 label : invalidSpot-entrance 0.48
786 23 9 502 216 42 -1 -1 -1 -1 label : invalidSpot-entrance 0.49
787 22 2 495 87 89 -1 -1 -1 -1 label : invalidSpot-entrance 0.46
787 23 11 502 207 55 -1 -1 -1 -1 label : invalidSpot-entrance 0.11
788 22 0 495 85 88 -1 -1 -1 -1 label : invalidSpot-entrance 0.47
788 23 2 503 223 59 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
789 22 0 495 74 88 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
789 23 1 504 222 63 -1 -1 -1 -1 label : invalidSpot-entrance 0.10
790 23 0 504 224 64 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
791 23 0 506 219 66 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
792 23 0 506 219 68 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
793 23 0 507 211 69 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
794 23 0 508 210 69 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
795 23 0 508 206 69 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
796 23 0 508 205 68 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
797 23 0 508 206 70 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
798 23 0 509 205 69 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
799 23 5 511 203 83 -1 -1 -1 -1 label : invalidSpot-entrance 0.40
800 23 1 512 216 88 -1 -1 -1 -1 label : invalidSpot-entrance 0.39
801 23 0 511 222 82 -1 -1 -1 -1 label : invalidSpot-entrance 0.30
802 23 0 511 216 79 -1 -1 -1 -1 label : invalidSpot-entrance 0.29
803 23 3 511 211 90 -1 -1 -1 -1 label : invalidSpot-entrance 0.19
804 23 1 512 218 94 -1 -1 -1 -1 label : invalidSpot-entrance 0.19
805 23 0 513 223 89 -1 -1 -1 -1 label : invalidSpot-entrance 0.22
806 23 0 513 220 82 -1 -1 -1 -1 label : invalidSpot-entrance 0.22
807 23 6 511 210 99 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
808 23 1 510 223 104 -1 -1 -1 -1 label : invalidSpot-entrance 0.14
809 23 0 513 227 97 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
810 23 0 515 223 94 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
814 23 4 509 227 119 -1 -1 -1 -1 label : spot-1 0.26
815 23 0 507 238 117 -1 -1 -1 -1 label : spot-1 0.27
816 23 0 506 236 116 -1 -1 -1 -1 label : spot-1 0.28
817 23 0 507 231 113 -1 -1 -1 -1 label : spot-1 0.25
818 23 0 507 229 113 -1 -1 -1 -1 label : spot-1 0.25
819 23 1 507 221 115 -1 -1 -1 -1 label : spot-1 0.29
820 23 0 507 221 116 -1 -1 -1 -1 label : spot-1 0.28
821 23 1 510 221 122 -1 -1 -1 -1 label : spot-1 0.14
822 23 0 512 224 125 -1 -1 -1 -1 label : spot-1 0.14
823 23 0 512 223 122 -1 -1 -1 -1 label : spot-1 0.34
824 23 0 512 221 121 -1 -1 -1 -1 label : spot-1 0.34
825 23 2 515 217 126 -1 -1 -1 -1 label : spot-1 0.26
