98 1 1099 418 178 81 -1 -1 -1 -1 label : spot-0.40
99 1 1106 422 173 79 -1 -1 -1 -1 label : spot-0.40
100 1 1075 425 204 87 -1 -1 -1 -1 label : spot-0.32
101 1 1068 426 211 91 -1 -1 -1 -1 label : spot-0.32
118 2 308 413 74 46 -1 -1 -1 -1 label : spot-1 0.43
119 2 307 415 74 45 -1 -1 -1 -1 label : spot-1 0.43
120 2 302 416 84 48 -1 -1 -1 -1 label : spot-1 0.47
121 2 300 416 86 49 -1 -1 -1 -1 label : spot-1 0.47
122 2 294 417 90 50 -1 -1 -1 -1 label : spot-1 0.39
123 2 292 418 91 50 -1 -1 -1 -1 label : spot-1 0.40
124 2 286 419 91 51 -1 -1 -1 -1 label : spot-1 0.35
125 2 284 419 92 51 -1 -1 -1 -1 label : spot-1 0.35
126 2 275 421 100 51 -1 -1 -1 -1 label : spot-1 0.38
127 2 274 422 100 50 -1 -1 -1 -1 label : spot-1 0.38
128 2 268 422 109 51 -1 -1 -1 -1 label : spot-1 0.43
129 2 267 422 110 52 -1 -1 -1 -1 label : spot-1 0.43
130 2 263 423 104 54 -1 -1 -1 -1 label : spot-1 0.39
131 2 260 424 106 54 -1 -1 -1 -1 label : spot-1 0.40
132 2 252 425 116 54 -1 -1 -1 -1 label : spot-1 0.42
133 2 250 425 118 55 -1 -1 -1 -1 label : spot-1 0.43
134 2 238 426 138 56 -1 -1 -1 -1 label : spot-1 0.52
135 2 237 427 139 56 -1 -1 -1 -1 label : spot-1 0.53
136 2 231 426 144 58 -1 -1 -1 -1 label : spot-1 0.49
137 2 229 426 145 58 -1 -1 -1 -1 label : spot-1 0.49
138 2 222 425 148 60 -1 -1 -1 -1 label : spot-1 0.41
139 2 218 424 151 62 -1 -1 -1 -1 label : spot-1 0.41
140 2 209 424 160 63 -1 -1 -1 -1 label : spot-1 0.44
141 2 207 424 160 63 -1 -1 -1 -1 label : spot-1 0.44
142 2 195 425 169 59 -1 -1 -1 -1 label : spot-1 0.48
143 2 195 425 165 59 -1 -1 -1 -1 label : spot-1 0.48
144 2 188 428 175 59 -1 -1 -1 -1 label : spot-1 0.48
145 2 186 427 176 61 -1 -1 -1 -1 label : spot-1 0.48
146 2 174 431 192 62 -1 -1 -1 -1 label : spot-1 0.60
147 2 171 433 194 61 -1 -1 -1 -1 label : spot-1 0.60
148 2 163 435 199 65 -1 -1 -1 -1 label : spot-1 0.63
149 2 159 436 203 66 -1 -1 -1 -1 label : spot-1 0.63
150 2 145 437 211 67 -1 -1 -1 -1 label : spot-1 0.66
151 2 142 438 210 68 -1 -1 -1 -1 label : spot-1 0.65
152 2 128 440 226 69 -1 -1 -1 -1 label : spot-1 0.66
