52 1 200 434 139 72 -1 -1 -1 -1 label : spot-0.33
64 1 81 441 213 68 -1 -1 -1 -1 label : spot-0.38
66 1 50 442 229 83 -1 -1 -1 -1 label : spot-0.34
67 1 15 443 268 89 -1 -1 -1 -1 label : spot-0.43
69 1 1 448 276 92 -1 -1 -1 -1 label : invalidSpot-entrance 0.41
70 1 0 449 275 98 -1 -1 -1 -1 label : spot-0.32
71 1 0 451 269 102 -1 -1 -1 -1 label : spot-0.34
72 1 0 450 273 113 -1 -1 -1 -1 label : spot-0.41
73 1 0 448 273 119 -1 -1 -1 -1 label : spot-0.42
73 3 842 427 283 93 -1 -1 -1 -1 label : invalidSpot-entrance 0.33
74 1 0 449 271 123 -1 -1 -1 -1 label : spot-0.35
75 1 0 451 262 122 -1 -1 -1 -1 label : spot-0.38
75 3 848 431 326 102 -1 -1 -1 -1 label : invalidSpot-entrance 0.37
76 1 0 453 261 118 -1 -1 -1 -1 label : spot-0.41
76 3 852 432 338 106 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
203 13 606 365 154 47 -1 -1 -1 -1 label : spot-2 0.38
204 13 606 365 158 47 -1 -1 -1 -1 label : spot-2 0.38
205 13 606 364 164 49 -1 -1 -1 -1 label : spot-2 0.32
206 13 606 363 170 51 -1 -1 -1 -1 label : spot-2 0.32
207 13 609 365 173 52 -1 -1 -1 -1 label : spot-2 0.34
209 13 612 366 184 56 -1 -1 -1 -1 label : spot-2 0.44
210 13 613 366 195 58 -1 -1 -1 -1 label : spot-2 0.42
211 13 614 367 200 59 -1 -1 -1 -1 label : spot-2 0.43
212 13 616 366 203 61 -1 -1 -1 -1 label : spot-2 0.32
214 13 619 365 216 67 -1 -1 -1 -1 label : spot-2 0.34
215 13 623 365 220 70 -1 -1 -1 -1 label : spot-2 0.30
216 13 623 367 229 69 -1 -1 -1 -1 label : spot-2 0.37
218 13 628 367 238 74 -1 -1 -1 -1 label : spot-2 0.33
243 13 643 370 204 70 -1 -1 -1 -1 label : spot-1 0.34
246 13 642 373 240 78 -1 -1 -1 -1 label : spot-1 0.34
247 13 646 373 247 81 -1 -1 -1 -1 label : spot-1 0.35
248 13 646 372 260 83 -1 -1 -1 -1 label : spot-1 0.31
270 17 640 321 12 46 -1 -1 -1 -1 label : fireHydrant 0.42
271 17 641 320 11 47 -1 -1 -1 -1 label : fireHydrant 0.37
272 17 641 319 12 48 -1 -1 -1 -1 label : fireHydrant 0.46
275 17 643 321 13 48 -1 -1 -1 -1 label : fireHydrant 0.50
276 17 643 323 14 46 -1 -1 -1 -1 label : fireHydrant 0.42
277 17 644 323 13 46 -1 -1 -1 -1 label : fireHydrant 0.41
278 17 645 324 13 45 -1 -1 -1 -1 label : fireHydrant 0.48
279 17 645 324 14 46 -1 -1 -1 -1 label : fireHydrant 0.34
280 17 646 322 13 47 -1 -1 -1 -1 label : fireHydrant 0.42
281 17 646 321 13 48 -1 -1 -1 -1 label : fireHydrant 0.46
282 17 647 321 12 48 -1 -1 -1 -1 label : fireHydrant 0.31
287 17 649 321 15 48 -1 -1 -1 -1 label : fireHydrant 0.40
288 17 651 321 14 49 -1 -1 -1 -1 label : fireHydrant 0.39
289 17 651 323 16 49 -1 -1 -1 -1 label : fireHydrant 0.50
290 17 653 323 15 50 -1 -1 -1 -1 label : fireHydrant 0.53
291 17 653 325 15 49 -1 -1 -1 -1 label : fireHydrant 0.61
292 17 654 325 15 50 -1 -1 -1 -1 label : fireHydrant 0.62
293 17 654 326 16 50 -1 -1 -1 -1 label : fireHydrant 0.58
294 17 656 327 15 51 -1 -1 -1 -1 label : fireHydrant 0.58
295 17 658 327 14 52 -1 -1 -1 -1 label : fireHydrant 0.67
296 17 658 327 16 53 -1 -1 -1 -1 label : fireHydrant 0.51
304 17 662 323 18 55 -1 -1 -1 -1 label : fireHydrant 0.51
309 17 668 324 19 57 -1 -1 -1 -1 label : fireHydrant 0.43
310 17 671 325 18 56 -1 -1 -1 -1 label : fireHydrant 0.36
311 17 673 325 19 57 -1 -1 -1 -1 label : fireHydrant 0.45
312 17 675 324 20 59 -1 -1 -1 -1 label : fireHydrant 0.54
312 18 692 389 51 31 -1 -1 -1 -1 label : invalidSpot-entrance 0.51
313 17 677 324 21 59 -1 -1 -1 -1 label : fireHydrant 0.49
