51 1 4 444 252 122 -1 -1 -1 -1 label : spot-0.53
52 1 3 449 234 137 -1 -1 -1 -1 label : spot-0.41
53 1 0 452 234 139 -1 -1 -1 -1 label : spot-0.31
54 1 0 454 223 148 -1 -1 -1 -1 label : spot-0.24
55 1 1 456 215 163 -1 -1 -1 -1 label : spot-0.22
69 2 233 384 155 82 -1 -1 -1 -1 label : spot-1 0.14
70 2 224 385 153 86 -1 -1 -1 -1 label : spot-1 0.19
71 2 210 387 167 89 -1 -1 -1 -1 label : spot-1 0.30
72 2 198 390 177 92 -1 -1 -1 -1 label : spot-1 0.40
73 2 185 394 189 93 -1 -1 -1 -1 label : spot-1 0.39
74 2 170 398 198 89 -1 -1 -1 -1 label : spot-1 0.19
75 2 156 410 185 78 -1 -1 -1 -1 label : invalidSpot-entrance 0.15
76 2 120 416 235 53 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
77 2 134 413 196 79 -1 -1 -1 -1 label : invalidSpot-entrance 0.22
78 2 99 415 230 69 -1 -1 -1 -1 label : invalidSpot-entrance 0.21
79 2 96 416 224 88 -1 -1 -1 -1 label : invalidSpot-entrance 0.37
80 2 46 420 295 75 -1 -1 -1 -1 label : invalidSpot-entrance 0.39
81 2 35 422 285 68 -1 -1 -1 -1 label : invalidSpot-entrance 0.38
82 2 11 430 303 62 -1 -1 -1 -1 label : invalidSpot-entrance 0.49
83 2 16 435 270 82 -1 -1 -1 -1 label : invalidSpot-entrance 0.39
84 2 6 438 285 95 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
85 2 0 438 295 101 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
86 2 0 445 290 97 -1 -1 -1 -1 label : invalidSpot-entrance 0.35
87 2 0 453 244 94 -1 -1 -1 -1 label : invalidSpot-entrance 0.24
88 2 0 459 241 87 -1 -1 -1 -1 label : invalidSpot-entrance 0.22
89 2 0 459 236 89 -1 -1 -1 -1 label : invalidSpot-entrance 0.24
90 2 0 462 232 91 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
91 6 0 430 291 131 -1 -1 -1 -1 label : spot-1 0.52
92 6 0 432 286 131 -1 -1 -1 -1 label : spot-1 0.40
93 6 0 434 268 132 -1 -1 -1 -1 label : spot-1 0.35
94 6 0 439 250 130 -1 -1 -1 -1 label : spot-1 0.37
95 6 0 441 251 133 -1 -1 -1 -1 label : spot-1 0.41
96 6 2 442 235 141 -1 -1 -1 -1 label : spot-1 0.41
97 6 0 445 231 142 -1 -1 -1 -1 label : spot-1 0.30
98 6 0 449 226 149 -1 -1 -1 -1 label : spot-1 0.24
102 9 373 354 72 22 -1 -1 -1 -1 label : invalidSpot-entrance 0.29
103 9 371 355 73 24 -1 -1 -1 -1 label : invalidSpot-entrance 0.33
104 9 366 354 78 24 -1 -1 -1 -1 label : invalidSpot-entrance 0.33
105 9 361 355 80 27 -1 -1 -1 -1 label : invalidSpot-entrance 0.37
106 9 355 356 89 26 -1 -1 -1 -1 label : invalidSpot-entrance 0.33
107 9 351 357 89 26 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
108 9 347 358 93 26 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
109 9 345 359 93 26 -1 -1 -1 -1 label : invalidSpot-entrance 0.49
109 10 346 354 44 37 -1 -1 -1 -1 label : invalidSpot-entrance 0.17
110 9 336 360 107 29 -1 -1 -1 -1 label : invalidSpot-entrance 0.47
110 10 340 355 44 39 -1 -1 -1 -1 label : invalidSpot-entrance 0.18
111 9 336 360 102 31 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
111 10 333 356 51 40 -1 -1 -1 -1 label : invalidSpot-entrance 0.20
112 9 327 361 111 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
112 10 328 357 53 41 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
113 9 327 361 108 36 -1 -1 -1 -1 label : invalidSpot-entrance 0.49
113 12 1109 397 62 54 -1 -1 -1 -1 label : spot-1 0.25
114 9 312 361 133 36 -1 -1 -1 -1 label : invalidSpot-entrance 0.54
114 10 311 359 80 47 -1 -1 -1 -1 label : invalidSpot-entrance 0.16
114 12 1119 401 67 54 -1 -1 -1 -1 label : spot-1 0.11
115 9 305 361 141 35 -1 -1 -1 -1 label : invalidSpot-entrance 0.49
115 10 306 360 84 48 -1 -1 -1 -1 label : invalidSpot-entrance 0.30
116 9 304 362 138 36 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
116 10 295 365 135 60 -1 -1 -1 -1 label : invalidSpot-entrance 0.38
116 12 1136 403 87 59 -1 -1 -1 -1 label : spot-1 0.16
117 9 301 363 140 35 -1 -1 -1 -1 label : invalidSpot-entrance 0.41
117 10 298 366 136 62 -1 -1 -1 -1 label : invalidSpot-entrance 0.22
117 12 1149 401 90 62 -1 -1 -1 -1 label : spot-1 0.16
118 9 301 363 137 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.48
118 10 298 366 136 63 -1 -1 -1 -1 label : invalidSpot-entrance 0.31
118 12 1161 401 95 68 -1 -1 -1 -1 label : spot-1 0.13
119 9 304 363 129 36 -1 -1 -1 -1 label : invalidSpot-entrance 0.48
119 10 294 367 142 63 -1 -1 -1 -1 label : invalidSpot-entrance 0.23
119 12 1172 404 104 74 -1 -1 -1 -1 label : spot-1 0.12
119 13 305 363 78 57 -1 -1 -1 -1 label : invalidSpot-entrance 0.11
120 9 299 364 134 37 -1 -1 -1 -1 label : invalidSpot-entrance 0.50
120 10 290 368 151 66 -1 -1 -1 -1 label : invalidSpot-entrance 0.12
