102 1 150 404 278 116 -1 -1 -1 -1 label : spot-0.58
103 1 119 404 308 118 -1 -1 -1 -1 label : spot-0.59
104 1 112 404 313 116 -1 -1 -1 -1 label : spot-0.58
105 1 63 407 356 105 -1 -1 -1 -1 label : spot-0.48
106 1 60 409 344 100 -1 -1 -1 -1 label : spot-0.49
107 1 15 409 381 108 -1 -1 -1 -1 label : spot-0.54
108 1 2 410 392 110 -1 -1 -1 -1 label : spot-0.55
157 3 239 395 203 95 -1 -1 -1 -1 label : spot-1 0.50
158 3 232 396 210 97 -1 -1 -1 -1 label : spot-1 0.50
159 3 209 399 230 99 -1 -1 -1 -1 label : spot-1 0.42
161 3 181 400 252 100 -1 -1 -1 -1 label : spot-1 0.44
162 3 175 401 253 100 -1 -1 -1 -1 label : spot-1 0.45
227 5 860 437 419 125 -1 -1 -1 -1 label : spot-1 0.58
228 5 871 437 405 120 -1 -1 -1 -1 label : spot-1 0.58
229 5 887 446 386 126 -1 -1 -1 -1 label : spot-1 0.50
230 5 886 449 392 128 -1 -1 -1 -1 label : spot-1 0.51
231 5 894 450 385 127 -1 -1 -1 -1 label : spot-1 0.53
232 5 896 450 383 127 -1 -1 -1 -1 label : spot-1 0.52
331 7 835 428 442 149 -1 -1 -1 -1 label : spot-1 0.45
332 7 837 428 441 148 -1 -1 -1 -1 label : spot-1 0.44
335 7 854 432 421 152 -1 -1 -1 -1 label : spot-1 0.45
336 7 855 433 424 154 -1 -1 -1 -1 label : spot-1 0.44
337 7 861 436 418 149 -1 -1 -1 -1 label : spot-1 0.44
338 7 866 438 413 148 -1 -1 -1 -1 label : spot-1 0.43
339 7 880 443 394 155 -1 -1 -1 -1 label : spot-1 0.44
340 7 878 446 400 156 -1 -1 -1 -1 label : spot-1 0.44
425 9 769 399 301 85 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
426 9 769 400 303 85 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
427 9 771 401 321 90 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
431 9 789 402 327 101 -1 -1 -1 -1 label : invalidSpot-entrance 0.46
432 9 789 402 341 106 -1 -1 -1 -1 label : invalidSpot-entrance 0.47
433 9 787 403 372 116 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
434 9 785 403 385 120 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
483 11 219 397 51 92 -1 -1 -1 -1 label : fireHydrant 0.42
556 13 723 384 272 106 -1 -1 -1 -1 label : spot-1 0.43
561 13 727 389 312 117 -1 -1 -1 -1 label : spot-1 0.46
562 13 729 391 322 120 -1 -1 -1 -1 label : spot-1 0.47
563 13 717 392 369 111 -1 -1 -1 -1 label : spot-1 0.42
564 13 728 393 354 107 -1 -1 -1 -1 label : spot-1 0.43
565 13 723 396 378 110 -1 -1 -1 -1 label : spot-1 0.48
566 13 723 397 383 111 -1 -1 -1 -1 label : spot-1 0.49
589 14 828 262 15 35 -1 -1 -1 -1 label : fireHydrant 0.60
590 14 829 261 15 35 -1 -1 -1 -1 label : fireHydrant 0.60
591 14 830 261 14 34 -1 -1 -1 -1 label : fireHydrant 0.60
592 14 831 260 14 35 -1 -1 -1 -1 label : fireHydrant 0.60
593 14 831 258 16 36 -1 -1 -1 -1 label : fireHydrant 0.54
594 14 832 257 16 37 -1 -1 -1 -1 label : fireHydrant 0.54
595 14 833 256 16 38 -1 -1 -1 -1 label : fireHydrant 0.71
596 14 834 256 16 38 -1 -1 -1 -1 label : fireHydrant 0.70
597 14 835 255 15 39 -1 -1 -1 -1 label : fireHydrant 0.69
598 14 835 255 16 39 -1 -1 -1 -1 label : fireHydrant 0.69
599 14 836 256 16 38 -1 -1 -1 -1 label : fireHydrant 0.62
600 14 837 257 15 36 -1 -1 -1 -1 label : fireHydrant 0.62
601 14 838 258 14 37 -1 -1 -1 -1 label : fireHydrant 0.61
602 14 838 258 15 37 -1 -1 -1 -1 label : fireHydrant 0.61
603 14 838 260 16 37 -1 -1 -1 -1 label : fireHydrant 0.67
604 14 838 260 16 37 -1 -1 -1 -1 label : fireHydrant 0.67
605 14 839 261 15 37 -1 -1 -1 -1 label : fireHydrant 0.62
606 14 839 261 15 37 -1 -1 -1 -1 label : fireHydrant 0.60
607 14 839 262 15 37 -1 -1 -1 -1 label : fireHydrant 0.59
608 14 840 262 15 37 -1 -1 -1 -1 label : fireHydrant 0.58
609 14 841 263 16 36 -1 -1 -1 -1 label : fireHydrant 0.67
610 14 842 263 15 37 -1 -1 -1 -1 label : fireHydrant 0.67
611 14 842 263 17 37 -1 -1 -1 -1 label : fireHydrant 0.68
612 14 843 263 17 37 -1 -1 -1 -1 label : fireHydrant 0.67
613 14 844 263 17 35 -1 -1 -1 -1 label : fireHydrant 0.64
614 14 845 263 16 35 -1 -1 -1 -1 label : fireHydrant 0.64
615 14 846 264 16 34 -1 -1 -1 -1 label : fireHydrant 0.69
616 14 847 264 16 34 -1 -1 -1 -1 label : fireHydrant 0.69
617 14 847 264 17 34 -1 -1 -1 -1 label : fireHydrant 0.71
618 14 848 264 17 35 -1 -1 -1 -1 label : fireHydrant 0.71
619 14 849 264 16 35 -1 -1 -1 -1 label : fireHydrant 0.71
620 14 849 264 16 35 -1 -1 -1 -1 label : fireHydrant 0.70
621 14 850 265 15 35 -1 -1 -1 -1 label : fireHydrant 0.72
622 14 850 265 16 35 -1 -1 -1 -1 label : fireHydrant 0.72
623 14 851 265 16 35 -1 -1 -1 -1 label : fireHydrant 0.65
624 14 852 265 16 36 -1 -1 -1 -1 label : fireHydrant 0.65
625 14 853 264 15 37 -1 -1 -1 -1 label : fireHydrant 0.70
626 14 853 264 16 37 -1 -1 -1 -1 label : fireHydrant 0.70
627 14 853 264 16 38 -1 -1 -1 -1 label : fireHydrant 0.65
628 14 854 264 16 38 -1 -1 -1 -1 label : fireHydrant 0.65
629 14 854 264 17 38 -1 -1 -1 -1 label : fireHydrant 0.65
630 14 855 263 17 38 -1 -1 -1 -1 label : fireHydrant 0.65
631 14 856 263 16 38 -1 -1 -1 -1 label : fireHydrant 0.71
632 14 857 263 16 38 -1 -1 -1 -1 label : fireHydrant 0.71
633 14 858 263 15 36 -1 -1 -1 -1 label : fireHydrant 0.76
634 14 859 263 15 36 -1 -1 -1 -1 label : fireHydrant 0.76
635 14 859 262 16 37 -1 -1 -1 -1 label : fireHydrant 0.77
636 14 859 262 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
637 14 859 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
638 14 860 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
639 14 861 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
640 14 862 261 17 37 -1 -1 -1 -1 label : fireHydrant 0.76
641 14 862 261 18 37 -1 -1 -1 -1 label : fireHydrant 0.76
642 14 863 261 18 37 -1 -1 -1 -1 label : fireHydrant 0.76
643 14 864 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
644 14 865 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
645 14 866 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.80
646 14 867 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.80
647 14 867 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
648 14 868 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.77
649 14 868 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.74
650 14 869 261 17 36 -1 -1 -1 -1 label : fireHydrant 0.74
651 14 870 261 16 37 -1 -1 -1 -1 label : fireHydrant 0.70
652 14 870 261 16 37 -1 -1 -1 -1 label : fireHydrant 0.70
653 14 871 261 15 38 -1 -1 -1 -1 label : fireHydrant 0.67
654 14 871 261 16 38 -1 -1 -1 -1 label : fireHydrant 0.67
655 14 872 261 15 39 -1 -1 -1 -1 label : fireHydrant 0.65
