3 1 761 315 106 34 -1 -1 -1 -1 label : spot-0.37
4 1 760 315 110 34 -1 -1 -1 -1 label : spot-0.35
5 1 760 316 113 33 -1 -1 -1 -1 label : spot-2 0.21
6 1 760 316 115 34 -1 -1 -1 -1 label : spot-2 0.23
7 1 762 316 113 34 -1 -1 -1 -1 label : spot-2 0.21
7 2 767 318 109 34 -1 -1 -1 -1 label : spot-1 0.15
8 1 762 316 116 35 -1 -1 -1 -1 label : spot-2 0.20
8 2 767 318 110 34 -1 -1 -1 -1 label : spot-1 0.16
9 1 762 316 117 35 -1 -1 -1 -1 label : spot-2 0.22
9 2 766 318 112 35 -1 -1 -1 -1 label : spot-1 0.11
10 1 762 316 119 36 -1 -1 -1 -1 label : spot-2 0.34
11 2 765 318 115 37 -1 -1 -1 -1 label : spot-1 0.30
12 2 764 318 117 37 -1 -1 -1 -1 label : spot-1 0.25
13 2 765 317 115 42 -1 -1 -1 -1 label : spot-1 0.34
14 2 765 317 117 45 -1 -1 -1 -1 label : spot-1 0.35
15 2 765 317 120 44 -1 -1 -1 -1 label : spot-1 0.27
16 2 768 317 117 47 -1 -1 -1 -1 label : spot-1 0.31
17 2 763 318 128 44 -1 -1 -1 -1 label : spot-1 0.30
18 2 764 318 127 43 -1 -1 -1 -1 label : spot-1 0.33
19 2 765 319 127 41 -1 -1 -1 -1 label : spot-1 0.32
20 2 766 319 127 42 -1 -1 -1 -1 label : spot-1 0.35
21 2 768 320 126 42 -1 -1 -1 -1 label : spot-1 0.32
22 2 768 320 124 48 -1 -1 -1 -1 label : spot-1 0.32
23 2 766 321 129 52 -1 -1 -1 -1 label : spot-1 0.29
24 2 765 320 140 48 -1 -1 -1 -1 label : spot-1 0.29
25 2 769 321 135 45 -1 -1 -1 -1 label : spot-1 0.33
26 1 768 318 137 41 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.23
26 2 770 320 133 45 -1 -1 -1 -1 label : spot-1 0.19
27 1 768 318 138 41 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.25
27 2 768 320 140 44 -1 -1 -1 -1 label : spot-1 0.18
28 1 767 318 141 41 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.23
28 2 768 320 139 44 -1 -1 -1 -1 label : spot-1 0.21
29 1 767 318 143 42 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.22
29 2 768 320 141 44 -1 -1 -1 -1 label : spot-1 0.21
30 1 767 318 145 42 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.24
30 2 773 320 134 46 -1 -1 -1 -1 label : spot-1 0.18
31 1 769 318 144 42 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.29
32 1 768 318 148 43 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.31
33 1 769 318 149 43 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.31
34 1 770 319 150 42 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.26
34 2 769 321 147 44 -1 -1 -1 -1 label : spot-1 0.14
35 1 787 321 128 43 -1 -1 -1 -1 label : spot-0.27
35 2 776 323 141 41 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.11
36 1 787 321 132 43 -1 -1 -1 -1 label : spot-0.26
36 2 778 323 141 40 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.11
37 1 789 322 132 43 -1 -1 -1 -1 label : spot-0.23
38 2 778 324 143 39 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.26
39 2 778 324 144 39 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.28
40 2 778 324 145 40 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.24
41 2 778 324 147 41 -1 -1 -1 -1 label : invalidspot-coloredCurb 0.30
42 2 783 323 142 45 -1 -1 -1 -1 label : spot-1 0.18
43 2 783 323 146 47 -1 -1 -1 -1 label : spot-1 0.24
44 2 782 323 151 48 -1 -1 -1 -1 label : spot-1 0.28
45 2 784 323 151 49 -1 -1 -1 -1 label : spot-1 0.41
46 2 785 324 152 50 -1 -1 -1 -1 label : spot-1 0.40
47 2 785 324 157 50 -1 -1 -1 -1 label : spot-1 0.39
48 2 783 324 162 51 -1 -1 -1 -1 label : spot-1 0.39
49 2 784 324 161 52 -1 -1 -1 -1 label : spot-1 0.41
50 2 781 325 169 50 -1 -1 -1 -1 label : spot-1 0.38
51 2 782 325 168 48 -1 -1 -1 -1 label : spot-1 0.33
52 2 783 325 167 50 -1 -1 -1 -1 label : spot-1 0.37
53 2 789 326 160 56 -1 -1 -1 -1 label : spot-1 0.39
54 2 787 325 167 62 -1 -1 -1 -1 label : spot-1 0.47
55 2 783 325 176 63 -1 -1 -1 -1 label : spot-1 0.39
56 2 782 326 179 64 -1 -1 -1 -1 label : spot-1 0.47
57 2 781 327 183 65 -1 -1 -1 -1 label : spot-1 0.37
