106 1 335 393 134 67 -1 -1 -1 -1 label : spot-0.53
107 1 332 392 137 70 -1 -1 -1 -1 label : spot-0.53
108 1 327 392 141 68 -1 -1 -1 -1 label : spot-0.55
109 1 327 392 139 69 -1 -1 -1 -1 label : spot-0.56
110 1 319 390 145 74 -1 -1 -1 -1 label : spot-0.50
111 1 316 390 148 75 -1 -1 -1 -1 label : spot-0.50
113 1 305 389 158 75 -1 -1 -1 -1 label : spot-0.42
114 1 295 388 166 77 -1 -1 -1 -1 label : spot-0.48
115 1 293 388 167 77 -1 -1 -1 -1 label : spot-0.49
116 1 288 388 170 78 -1 -1 -1 -1 label : spot-0.52
117 1 286 387 171 79 -1 -1 -1 -1 label : spot-0.52
118 1 281 387 172 88 -1 -1 -1 -1 label : spot-0.51
119 1 276 386 180 93 -1 -1 -1 -1 label : spot-0.52
120 1 263 387 193 93 -1 -1 -1 -1 label : spot-0.47
121 1 261 387 194 94 -1 -1 -1 -1 label : spot-0.47
130 2 194 406 226 54 -1 -1 -1 -1 label : invalidSpot-entrance 0.46
131 2 188 406 235 56 -1 -1 -1 -1 label : invalidSpot-entrance 0.44
136 2 137 414 287 65 -1 -1 -1 -1 label : invalidSpot-entrance 0.47
137 2 122 416 302 69 -1 -1 -1 -1 label : invalidSpot-entrance 0.48
138 2 98 415 317 78 -1 -1 -1 -1 label : invalidSpot-entrance 0.55
139 2 85 414 334 82 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
140 2 70 414 337 93 -1 -1 -1 -1 label : invalidSpot-entrance 0.51
141 2 60 413 350 98 -1 -1 -1 -1 label : invalidSpot-entrance 0.50
142 2 14 425 390 95 -1 -1 -1 -1 label : invalidSpot-entrance 0.55
143 2 9 429 385 94 -1 -1 -1 -1 label : invalidSpot-entrance 0.55
144 2 0 431 384 99 -1 -1 -1 -1 label : invalidSpot-entrance 0.52
145 2 0 433 384 100 -1 -1 -1 -1 label : invalidSpot-entrance 0.52
146 2 0 433 378 100 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
147 2 0 433 379 100 -1 -1 -1 -1 label : invalidSpot-entrance 0.45
148 2 0 435 378 103 -1 -1 -1 -1 label : invalidSpot-entrance 0.52
152 2 3 420 388 115 -1 -1 -1 -1 label : spot-1 0.47
153 2 0 417 398 117 -1 -1 -1 -1 label : spot-1 0.53
154 2 4 417 390 120 -1 -1 -1 -1 label : spot-1 0.53
155 2 3 417 393 121 -1 -1 -1 -1 label : spot-1 0.53
156 2 0 417 396 124 -1 -1 -1 -1 label : spot-1 0.57
157 5 905 453 374 115 -1 -1 -1 -1 label : invalidSpot-entrance 0.57
158 5 928 457 351 107 -1 -1 -1 -1 label : invalidSpot-entrance 0.51
159 5 936 458 341 106 -1 -1 -1 -1 label : invalidSpot-entrance 0.50
160 2 0 421 385 107 -1 -1 -1 -1 label : spot-1 0.57
160 5 937 461 342 105 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
161 2 0 422 381 105 -1 -1 -1 -1 label : spot-1 0.57
161 5 937 462 342 104 -1 -1 -1 -1 label : invalidSpot-entrance 0.43
162 2 0 426 379 99 -1 -1 -1 -1 label : spot-1 0.52
163 2 0 428 374 97 -1 -1 -1 -1 label : spot-1 0.52
164 2 2 430 363 99 -1 -1 -1 -1 label : spot-1 0.48
165 2 0 431 366 98 -1 -1 -1 -1 label : spot-1 0.49
166 2 13 435 329 116 -1 -1 -1 -1 label : spot-1 0.46
167 2 3 436 345 123 -1 -1 -1 -1 label : spot-1 0.46
169 2 2 440 339 128 -1 -1 -1 -1 label : spot-1 0.42
170 2 1 444 331 132 -1 -1 -1 -1 label : spot-1 0.44
171 2 0 445 331 133 -1 -1 -1 -1 label : spot-1 0.43
390 6 749 391 194 74 -1 -1 -1 -1 label : spot-1 0.45
391 6 751 392 195 74 -1 -1 -1 -1 label : spot-1 0.45
396 6 756 398 229 75 -1 -1 -1 -1 label : spot-1 0.44
397 6 761 401 231 75 -1 -1 -1 -1 label : spot-1 0.44
398 6 786 400 220 81 -1 -1 -1 -1 label : spot-1 0.47
399 6 790 400 225 82 -1 -1 -1 -1 label : spot-1 0.47
400 6 786 401 249 80 -1 -1 -1 -1 label : spot-1 0.52
401 6 788 401 249 80 -1 -1 -1 -1 label : spot-1 0.52
402 6 774 403 287 77 -1 -1 -1 -1 label : spot-1 0.58
403 6 776 404 286 75 -1 -1 -1 -1 label : spot-1 0.58
404 6 777 405 301 77 -1 -1 -1 -1 label : spot-1 0.57
405 6 777 406 306 76 -1 -1 -1 -1 label : spot-1 0.57
406 6 792 407 300 84 -1 -1 -1 -1 label : spot-1 0.50
407 6 792 408 309 87 -1 -1 -1 -1 label : spot-1 0.50
408 6 794 407 336 95 -1 -1 -1 -1 label : spot-1 0.61
409 6 796 407 344 98 -1 -1 -1 -1 label : spot-1 0.61
410 6 797 408 365 104 -1 -1 -1 -1 label : spot-1 0.48
411 6 798 409 373 106 -1 -1 -1 -1 label : spot-1 0.49
412 6 859 415 329 106 -1 -1 -1 -1 label : spot-1 0.42
413 6 883 418 317 104 -1 -1 -1 -1 label : spot-1 0.42
