134 2 753 447 514 104 -1 -1 -1 -1 label : spot-0.37
135 2 754 448 514 103 -1 -1 -1 -1 label : spot-0.37
136 2 756 449 473 97 -1 -1 -1 -1 label : spot-0.33
137 2 756 450 457 95 -1 -1 -1 -1 label : spot-0.33
138 2 748 450 504 97 -1 -1 -1 -1 label : spot-0.34
139 2 750 450 511 97 -1 -1 -1 -1 label : spot-0.34
140 2 761 450 507 100 -1 -1 -1 -1 label : spot-0.31
141 2 762 451 511 100 -1 -1 -1 -1 label : spot-0.32
150 2 768 453 509 94 -1 -1 -1 -1 label : spot-0.35
151 2 781 453 487 98 -1 -1 -1 -1 label : spot-0.38
152 2 775 453 494 96 -1 -1 -1 -1 label : spot-0.39
153 2 776 454 489 94 -1 -1 -1 -1 label : spot-0.38
154 2 780 454 487 98 -1 -1 -1 -1 label : spot-0.42
155 2 777 455 495 98 -1 -1 -1 -1 label : spot-0.42
156 2 783 455 484 102 -1 -1 -1 -1 label : spot-0.42
157 2 779 455 491 103 -1 -1 -1 -1 label : spot-0.42
158 2 789 457 442 98 -1 -1 -1 -1 label : spot-0.48
159 2 787 457 438 96 -1 -1 -1 -1 label : spot-0.45
160 2 788 458 434 96 -1 -1 -1 -1 label : spot-0.35
162 2 790 460 422 92 -1 -1 -1 -1 label : spot-1 0.37
162 3 264 439 70 18 -1 -1 -1 -1 label : invalidSpot-entrance 0.30
163 2 790 461 419 91 -1 -1 -1 -1 label : spot-1 0.37
163 3 266 440 67 18 -1 -1 -1 -1 label : invalidSpot-entrance 0.30
170 2 802 465 397 84 -1 -1 -1 -1 label : spot-1 0.43
171 2 808 467 385 82 -1 -1 -1 -1 label : spot-1 0.43
172 2 808 468 407 82 -1 -1 -1 -1 label : spot-1 0.43
173 2 811 469 409 81 -1 -1 -1 -1 label : spot-1 0.44
176 2 809 471 449 82 -1 -1 -1 -1 label : spot-1 0.30
177 2 814 472 452 81 -1 -1 -1 -1 label : spot-1 0.31
178 2 833 473 432 90 -1 -1 -1 -1 label : spot-1 0.37
179 2 829 474 447 92 -1 -1 -1 -1 label : spot-1 0.39
180 2 826 475 453 90 -1 -1 -1 -1 label : spot-1 0.40
181 2 828 475 450 89 -1 -1 -1 -1 label : spot-1 0.40
182 2 830 476 449 89 -1 -1 -1 -1 label : spot-1 0.33
183 3 212 447 68 30 -1 -1 -1 -1 label : invalidSpot-entrance 0.33
184 2 849 478 382 84 -1 -1 -1 -1 label : spot-1 0.38
185 2 849 479 377 83 -1 -1 -1 -1 label : spot-1 0.37
186 2 866 481 344 81 -1 -1 -1 -1 label : spot-1 0.33
187 2 868 482 340 81 -1 -1 -1 -1 label : spot-1 0.33
188 2 866 483 363 90 -1 -1 -1 -1 label : spot-1 0.41
189 2 862 483 377 93 -1 -1 -1 -1 label : spot-1 0.41
194 3 167 450 135 31 -1 -1 -1 -1 label : invalidSpot-entrance 0.32
195 3 167 450 134 31 -1 -1 -1 -1 label : invalidSpot-entrance 0.32
200 3 147 450 157 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.30
201 3 141 450 163 34 -1 -1 -1 -1 label : invalidSpot-entrance 0.30
204 3 127 451 177 35 -1 -1 -1 -1 label : invalidSpot-entrance 0.38
205 3 123 451 179 36 -1 -1 -1 -1 label : invalidSpot-entrance 0.38
206 3 122 451 152 37 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
207 3 116 451 154 37 -1 -1 -1 -1 label : invalidSpot-entrance 0.42
208 3 105 451 165 38 -1 -1 -1 -1 label : invalidSpot-entrance 0.58
209 3 102 451 168 39 -1 -1 -1 -1 label : invalidSpot-entrance 0.58
210 3 91 451 179 40 -1 -1 -1 -1 label : invalidSpot-entrance 0.60
211 3 89 451 179 40 -1 -1 -1 -1 label : invalidSpot-entrance 0.60
212 3 81 452 175 38 -1 -1 -1 -1 label : invalidSpot-entrance 0.55
213 3 78 452 174 38 -1 -1 -1 -1 label : invalidSpot-entrance 0.56
214 3 75 453 154 41 -1 -1 -1 -1 label : invalidSpot-entrance 0.52
215 3 70 453 156 42 -1 -1 -1 -1 label : invalidSpot-entrance 0.52
216 3 54 455 182 42 -1 -1 -1 -1 label : invalidSpot-entrance 0.48
217 3 54 456 180 42 -1 -1 -1 -1 label : invalidSpot-entrance 0.48
239 3 3 474 139 62 -1 -1 -1 -1 label : invalidSpot-entrance 0.36
240 3 0 475 138 60 -1 -1 -1 -1 label : invalidSpot-entrance 0.35
241 3 0 476 135 59 -1 -1 -1 -1 label : invalidSpot-entrance 0.35
242 3 0 477 138 55 -1 -1 -1 -1 label : invalidSpot-entrance 0.41
243 3 0 478 138 53 -1 -1 -1 -1 label : invalidSpot-entrance 0.40
250 8 767 394 16 42 -1 -1 -1 -1 label : fireHydrant 0.47
